episode,reward,reward_ma,reward_rolling_std,epsilon
1,-0.22760988221068326,,0.0,0.99995
2,-0.8401184829254082,,0.3062543003573625,0.9999000025
3,-0.8073674127374005,,0.28133771970324756,0.999850007499875
4,-0.6296625175657014,,0.2436538627681944,0.9998000149995
5,-0.4190750853441978,,0.23314628388628095,0.99975002499875
6,-0.7563251073863295,,0.22222843398237793,0.9997000374975
7,-0.481851736314994,,0.2108271451474235,0.9996500524956251
8,-0.3717828924569999,,0.2105254010029017,0.9996000699930003
9,-0.24713628909267404,,0.22244985994298289,0.9995500899895007
10,-0.7431325811690614,,0.22040277990031013,0.9995001124850013
11,-0.23771268344085025,,0.22879187695525902,0.999450137479377
12,-0.3925307818472221,,0.22203566506747283,0.9994001649725031
13,-0.6793931776197281,,0.21789171269513052,0.9993501949642545
14,-0.3574601511529474,,0.21438810276653913,0.9993002274545063
15,-0.3189923468406608,,0.21273436351372094,0.9992502624431336
16,-0.7867519733590338,,0.21730777992916708,0.9992002999300115
17,-0.391068017491342,,0.212942958660709,0.999150339915015
18,-0.6114149753827618,,0.20821624994617455,0.9991003823980192
19,-0.6119550108080101,,0.20377751810987865,0.9990504273788994
20,-0.8644650303421744,,0.21220586744476097,0.9990004748575304
21,-0.645531619963627,,0.20833555282398808,0.9989505248337875
22,-0.7242632072953445,,0.20698475827493573,0.9989005773075459
23,-0.5683454201807648,,0.20246228522480963,0.9988506322786805
24,-0.618407821740796,,0.19863282571867744,0.9988006897470666
25,-0.6310289809680419,,0.19518138115617387,0.9987507497125793
26,-0.8516191054519602,,0.1995175543250332,0.9987008121750937
27,-0.6105657144281682,,0.19593917229758706,0.9986508771344849
28,-0.3826630138765359,,0.19556764122508474,0.9986009445906281
29,-0.7953514786173148,,0.1967255121519765,0.9985510145433986
30,-0.5544844283934689,,0.19344611053269473,0.9985010869926714
31,-0.7522887464487186,,0.1929499294873161,0.9984511619383217
32,-0.5351903727274947,,0.1900554962642143,0.9984012393802248
33,-0.28128057011285146,,0.19387159906059367,0.9983513193182558
34,-0.8078583021735872,,0.19526956882069157,0.9983014017522899
35,-0.4163944149409648,,0.19425501232645523,0.9982514866822023
36,-0.6728517377058082,,0.1922818973975436,0.9982015741078683
37,-0.5627863050360057,,0.18967276774783545,0.9981516640291629
38,-0.4878088145779157,,0.18765209495640722,0.9981017564459614
39,-0.6601547979347536,,0.1857733796935762,0.9980518513581391
40,-0.8029943574950916,,0.18692745433177718,0.9980019487655712
41,-0.6430440396530526,,0.18490251714412612,0.9979520486681329
42,-0.9416994216295176,,0.190828128858865,0.9979021510656996
43,-0.8382579110787494,,0.19231219454676426,0.9978522559581463
44,-0.1816363423603949,,0.19982040567654202,0.9978023633453484
45,-0.6811132116419666,,0.19809443018845183,0.9977524732271812
46,-0.5937782679078197,,0.19593175632901347,0.9977025856035199
47,-0.4723648328253162,,0.19454483383757462,0.9976527004742397
48,-0.49475904764139794,,0.19293753900365437,0.997602817839216
49,-0.4204491989746413,,0.1923368968075844,0.9975529376983241
50,-0.49459386109994685,-0.577987429607404,0.19077615298485318,0.9975030600514392
51,-0.33737308642605734,-0.5801826936917115,0.18733215979056358,0.9974531848984366
52,-0.34997443999979205,-0.5703798128331992,0.18629499759665535,0.9974033122391917
53,-0.3959970387059879,-0.5621524053525708,0.18472428233387317,0.9973534420735797
54,-0.2971518497533565,-0.555502191996324,0.18812811786231778,0.997303574401476
55,-0.44120810364131735,-0.5559448523622663,0.18783239456038245,0.9972537092227559
56,-0.4678674596878408,-0.5501756994082965,0.18601030329101992,0.9972038465372948
57,-0.4681443621651698,-0.5499015519253001,0.18612086745101206,0.9971539863449679
58,-0.7856301933650187,-0.5581784979434605,0.1872145939188884,0.9971041286456507
59,-0.4212716587827523,-0.561661205337262,0.1829674819848255,0.9970542734392184
60,-0.5017252611985662,-0.5568330589378522,0.1812925746115475,0.9970044207255464
61,-0.45369523853366067,-0.5611527100397085,0.1761372480267855,0.9969545705045101
62,-0.6260862749624607,-0.5658238199020131,0.17469450803854175,0.9969047227759849
63,-0.26953747078380413,-0.5576267057652946,0.1787420781234385,0.996854877539846
64,-0.4067704150291837,-0.5586129110428194,0.17776832481750393,0.996805034795969
65,-0.6347625384633168,-0.5649283148752725,0.17472638038432842,0.9967551945442292
66,-0.43715409212024353,-0.5579363572504967,0.17269288017035614,0.996705356784502
67,-0.360182216711993,-0.5573186412349096,0.17334267343669296,0.9966555215166628
68,-0.4386196845641269,-0.5538627354185369,0.17395114178440527,0.996605688740587
69,-0.6087388132644007,-0.5537984114676648,0.17393024182046088,0.9965558584561499
70,-0.3784377978782246,-0.5440778668183859,0.1698293024355817,0.9965060306632271
71,-0.5228690575732651,-0.5416246155705786,0.1692309443196433,0.9964562053616939
72,-0.396244995393093,-0.5350642513325335,0.1683794575115898,0.9964063825514258
73,-0.5040251481415294,-0.5337778458917488,0.16836597835512715,0.9963565622322982
74,-0.3746862064694969,-0.5289034135863229,0.1693703070659552,0.9963067444041865
75,-0.3462306783549859,-0.5232074475340618,0.17062429727335038,0.9962569290669664
76,-0.43673813273239104,-0.5149098280796703,0.16442705020261264,0.9962071162205131
77,-0.43847463261747166,-0.5114680064434565,0.16418969063982533,0.9961573058647021
78,-0.4860694712470431,-0.5135361355908665,0.1632025261563998,0.9961074979994089
79,-0.5559310973297109,-0.5087477279651145,0.15830250977339072,0.9960576926245089
80,-0.39520763412834636,-0.505562192079812,0.15895133564876296,0.9960078897398777
81,-0.295968269359299,-0.49643578253802356,0.1576177279039818,0.9959580893453908
82,-0.5943218038897934,-0.4976184111612696,0.15812509173897615,0.9959082914409235
83,-0.35852618033946304,-0.4991633233658019,0.15637151156092927,0.9958584960263515
84,-0.5015864702983669,-0.49303788672829746,0.1500293114289608,0.9958087031015501
85,-0.40776680034195345,-0.4928653344363172,0.15012229428593368,0.995758912666395
86,-0.26819281838077746,-0.4847721560498166,0.15110544790792135,0.9957091247207618
87,-0.5852077872967554,-0.48522058569503157,0.1513693412483038,0.9956593392645258
88,-0.2796532672562292,-0.4810574747485979,0.1540791045107043,0.9956095562975625
89,-0.5340143170330186,-0.4785346651305632,0.15214656551462968,0.9955597758197476
90,-0.9983136328461959,-0.48244105063758524,0.16257687171419222,0.9955099978309566
91,-0.5375055751717971,-0.48033028134796013,0.16115694060451885,0.9954602223310651
92,-0.49831577358063994,-0.47146260838698256,0.1471127586846217,0.9954104493199486
93,-0.7378507081695126,-0.46945446432879784,0.1427116240459107,0.9953606787974826
94,-0.38706978721006274,-0.4735631332257912,0.13721765830798538,0.9953109107635427
95,-0.4629906747013606,-0.4692006824869791,0.13397891480248778,0.9952611452180046
96,-0.40030538478595307,-0.46533122482454176,0.13311617728199457,0.9952113821607437
97,-0.9181067067076575,-0.4742460623021886,0.14744343197978718,0.9951616215916357
98,-0.48699436794234,-0.47409076870820743,0.14742583305669724,0.9951118635105561
