episode,reward,epsilon
1,-0.22760988221068326,0.99995
2,-0.8401184829254082,0.9999000025
3,-0.8073674127374005,0.999850007499875
4,-0.6296625175657014,0.9998000149995
5,-0.4190750853441978,0.99975002499875
6,-0.7563251073863295,0.9997000374975
7,-0.481851736314994,0.9996500524956251
8,-0.3717828924569999,0.9996000699930003
9,-0.24713628909267404,0.9995500899895007
10,-0.7431325811690614,0.9995001124850013
11,-0.23771268344085025,0.999450137479377
12,-0.3925307818472221,0.9994001649725031
13,-0.6793931776197281,0.9993501949642545
14,-0.3574601511529474,0.9993002274545063
15,-0.3189923468406608,0.9992502624431336
16,-0.7867519733590338,0.9992002999300115
17,-0.391068017491342,0.999150339915015
18,-0.6114149753827618,0.9991003823980192
19,-0.6119550108080101,0.9990504273788994
20,-0.8644650303421744,0.9990004748575304
21,-0.645531619963627,0.9989505248337875
22,-0.7242632072953445,0.9989005773075459
23,-0.5683454201807648,0.9988506322786805
24,-0.618407821740796,0.9988006897470666
25,-0.6310289809680419,0.9987507497125793
26,-0.8516191054519602,0.9987008121750937
27,-0.6105657144281682,0.9986508771344849
28,-0.3826630138765359,0.9986009445906281
29,-0.7953514786173148,0.9985510145433986
30,-0.5544844283934689,0.9985010869926714
31,-0.7522887464487186,0.9984511619383217
32,-0.5351903727274947,0.9984012393802248
33,-0.28128057011285146,0.9983513193182558
34,-0.8078583021735872,0.9983014017522899
35,-0.4163944149409648,0.9982514866822023
36,-0.6728517377058082,0.9982015741078683
37,-0.5627863050360057,0.9981516640291629
38,-0.4878088145779157,0.9981017564459614
39,-0.6601547979347536,0.9980518513581391
40,-0.8029943574950916,0.9980019487655712
41,-0.6430440396530526,0.9979520486681329
42,-0.9416994216295176,0.9979021510656996
43,-0.8382579110787494,0.9978522559581463
44,-0.1816363423603949,0.9978023633453484
45,-0.6811132116419666,0.9977524732271812
46,-0.5937782679078197,0.9977025856035199
47,-0.4723648328253162,0.9976527004742397
48,-0.49475904764139794,0.997602817839216
49,-0.4204491989746413,0.9975529376983241
50,-0.49459386109994685,0.9975030600514392
51,-0.33737308642605734,0.9974531848984366
52,-0.34997443999979205,0.9974033122391917
53,-0.3959970387059879,0.9973534420735797
54,-0.2971518497533565,0.997303574401476
55,-0.44120810364131735,0.9972537092227559
56,-0.4678674596878408,0.9972038465372948
57,-0.4681443621651698,0.9971539863449679
58,-0.7856301933650187,0.9971041286456507
59,-0.4212716587827523,0.9970542734392184
60,-0.5017252611985662,0.9970044207255464
61,-0.45369523853366067,0.9969545705045101
62,-0.6260862749624607,0.9969047227759849
63,-0.26953747078380413,0.996854877539846
64,-0.4067704150291837,0.996805034795969
65,-0.6347625384633168,0.9967551945442292
66,-0.43715409212024353,0.996705356784502
67,-0.360182216711993,0.9966555215166628
68,-0.4386196845641269,0.996605688740587
69,-0.6087388132644007,0.9965558584561499
70,-0.3784377978782246,0.9965060306632271
71,-0.5228690575732651,0.9964562053616939
72,-0.396244995393093,0.9964063825514258
73,-0.5040251481415294,0.9963565622322982
74,-0.3746862064694969,0.9963067444041865
75,-0.3462306783549859,0.9962569290669664
76,-0.43673813273239104,0.9962071162205131
77,-0.43847463261747166,0.9961573058647021
78,-0.4860694712470431,0.9961074979994089
79,-0.5559310973297109,0.9960576926245089
80,-0.39520763412834636,0.9960078897398777
81,-0.295968269359299,0.9959580893453908
82,-0.5943218038897934,0.9959082914409235
83,-0.35852618033946304,0.9958584960263515
84,-0.5015864702983669,0.9958087031015501
85,-0.40776680034195345,0.995758912666395
86,-0.26819281838077746,0.9957091247207618
87,-0.5852077872967554,0.9956593392645258
88,-0.2796532672562292,0.9956095562975625
89,-0.5340143170330186,0.9955597758197476
90,-0.9983136328461959,0.9955099978309566
91,-0.5375055751717971,0.9954602223310651
92,-0.49831577358063994,0.9954104493199486
93,-0.7378507081695126,0.9953606787974826
94,-0.38706978721006274,0.9953109107635427
95,-0.4629906747013606,0.9952611452180046
96,-0.40030538478595307,0.9952113821607437
97,-0.9181067067076575,0.9951616215916357
98,-0.48699436794234,0.9951118635105561
99,-0.5232788220514191,0.9950621079173806
100,-0.58368223425599,0.9950123548119847
101,-0.3514437228676687,0.9949626041942441
102,-0.28902732846466983,0.9949128560640343
103,-0.26375783232801264,0.9948631104212311
104,-0.38686909938813646,0.99481336726571
105,-0.5448481676748711,0.9947636265973467
106,-0.38049253368613944,0.9947138884160168
107,-1.1272552720440299,0.994664152721596
108,-0.9801278801190716,0.9946144195139599
109,-0.5339464069796042,0.9945646887929842
110,-0.430772514890676,0.9945149605585446
111,-0.8639912165345618,0.9944652348105166
112,-0.6966571093064816,0.994415511548776
113,-0.7863146110850616,0.9943657907731986
114,-0.3114978784344936,0.9943160724836599
115,-0.4695724235022325,0.9942663566800357
116,-0.5191380140284432,0.9942166433622017
117,-0.578041738531329,0.9941669325300336
118,-0.31825919504595623,0.9941172241834071
119,-0.5727249052378394,0.994067518322198
120,-0.7454479215991328,0.9940178149462818
121,-0.7398540477951914,0.9939681140555345
122,-0.4361300093473044,0.9939184156498317
123,-0.30090581906761626,0.9938687197290492
124,-0.23069599342527058,0.9938190262930627
125,-0.7698289902344659,0.993769335341748
126,-0.8485003759979359,0.9937196468749809
127,-0.42924437223399525,0.9936699608926371
128,-0.9603385725301753,0.9936202773945926
129,-0.8384183743892463,0.9935705963807229
130,-0.47102363786310064,0.9935209178509038
131,-0.8170482696411924,0.9934712418050112
132,-0.9165974874872145,0.9934215682429209
133,-0.6197360918187035,0.9933718971645088
134,-0.7891661542574587,0.9933222285696506
135,-0.7654215949456944,0.9932725624582222
136,-0.7195036335417172,0.9932228988300993
137,-0.9408768438163038,0.9931732376851578
138,-0.7269025214353813,0.9931235790232735
139,-0.6451668781904323,0.9930739228443224
140,-0.6577194173152726,0.9930242691481802
141,-0.8787997900171756,0.9929746179347227
142,-0.669563048051684,0.992924969203826
143,-1.0116572337450829,0.9928753229553658
144,-0.6403730463929008,0.992825679189218
145,-0.8209534659054214,0.9927760379052586
146,-0.8164491557849092,0.9927263991033634
147,-0.27974078641108857,0.9926767627834082
148,-0.8316328282692479,0.992627128945269
149,-0.6457889617385899,0.9925774975888217
150,-0.92609460498949,0.9925278687139423
151,-0.8202775575999184,0.9924782423205066
152,-0.7950721803885645,0.9924286184083906
153,-0.8349497050835463,0.9923789969774701
154,-0.7512908862241675,0.9923293780276212
155,-0.6141587069975225,0.9922797615587199
156,-0.4609111206783384,0.992230147570642
157,-0.5440745874033237,0.9921805360632635
158,-0.5065390618677287,0.9921309270364603
159,-0.5403014413050624,0.9920813204901086
160,-0.3545577422607118,0.992031716424084
161,-0.597768518595611,0.9919821148382628
162,-0.5309546584373203,0.991932515732521
163,-0.37000180406361405,0.9918829191067343
164,-0.9690830423527518,0.991833324960779
165,-0.4868727167316539,0.991783733294531
166,-0.4559576821932354,0.9917341441078662
167,-0.43371863271220984,0.9916845574006609
168,-0.4023440829740665,0.9916349731727908
169,-0.730990968616522,0.9915853914241322
170,-0.7464865631129485,0.991535812154561
171,-0.4712014865175357,0.9914862353639533
172,-0.4011618918384654,0.9914366610521851
173,-0.4691667314195711,0.9913870892191324
174,-0.44004619053297517,0.9913375198646714
175,-0.4206279796410456,0.9912879529886782
176,-0.37637878487841636,0.9912383885910288
177,-0.7083674799582618,0.9911888266715992
178,-0.43210116349163774,0.9911392672302657
179,-0.8280331594080348,0.9910897102669042
180,-0.27558949394452525,0.9910401557813908
181,-0.48271512809484973,0.9909906037736017
182,-0.8706034652827321,0.990941054243413
183,-0.8176395051547238,0.9908915071907008
184,-0.31685430972812834,0.9908419626153413
185,-0.7002898210169648,0.9907924205172105
186,-0.31617834629842567,0.9907428808961847
187,-0.39300517729961165,0.9906933437521399
188,-0.571505489668713,0.9906438090849523
189,-0.7520957681920644,0.9905942768944981
190,-0.7192383407166159,0.9905447471806533
191,-1.1582832932729619,0.9904952199432943
192,-0.9295517595127494,0.9904456951822971
193,-0.5427803862549735,0.990396172897538
194,-0.673478453401227,0.9903466530888931
195,-0.5124708012968351,0.9902971357562387
196,-0.7183501620872115,0.9902476208994508
197,-0.618851450144605,0.9901981085184058
198,-0.64492184556161,0.9901485986129799
199,-1.0160801936199761,0.9900990911830493
200,-0.6343603425363675,0.9900495862284902
201,-0.34516540918305116,0.9900000837491787
202,-0.28957791924617615,0.9899505837449912
203,-0.6868035040494498,0.989901086215804
204,-0.32294975421464395,0.9898515911614932
205,-0.7782330433292943,0.9898020985819351
206,-0.7602652708349575,0.9897526084770061
207,-0.6537681018707272,0.9897031208465822
208,-0.4815992502572765,0.9896536356905399
209,-0.607409374535457,0.9896041530087554
210,-0.65001450584604,0.989554672801105
211,-0.6820216213083694,0.9895051950674649
212,-0.8393413111093111,0.9894557198077115
213,-0.32120844289550854,0.9894062470217211
214,-0.9061309987301467,0.9893567767093701
215,-0.6055449004944061,0.9893073088705346
216,-0.70653280496134,0.9892578435050912
217,-0.7713037649036004,0.9892083806129159
218,-0.77730262595351,0.9891589201938853
219,-0.7088911311466065,0.9891094622478757
220,-0.30492368172862877,0.9890600067747632
221,-0.3586867809309865,0.9890105537744245
222,-0.3670264198498552,0.9889611032467358
223,-0.4137922578362053,0.9889116551915734
224,-0.7914842102810362,0.9888622096088139
225,-0.758550541893608,0.9888127664983335
226,-0.6552659726177075,0.9887633258600086
227,-0.6353922576382892,0.9887138876937156
228,-0.7160579286847443,0.988664451999331
229,-0.3449763999412675,0.988615018776731
230,-0.6080808207705888,0.9885655880257921
231,-0.8432374337460512,0.9885161597463908
232,-0.43467516884004465,0.9884667339384036
233,-0.5092323569238304,0.9884173106017067
234,-0.7364771474807296,0.9883678897361766
235,-0.528880515307983,0.9883184713416898
236,-0.5422112568269248,0.9882690554181227
237,-0.4036507064518946,0.9882196419653518
238,-0.38470774057298535,0.9881702309832536
239,-0.32670160472659904,0.9881208224717045
240,-0.6142944162710744,0.9880714164305809
241,-0.3357316601458966,0.9880220128597594
242,-0.18609233815696907,0.9879726117591164
243,-0.45069588018493867,0.9879232131285285
244,-0.34530523639293526,0.987873816967872
245,-0.5562594791829787,0.9878244232770236
246,-0.42212677614070293,0.9877750320558597
247,-0.47418683911900794,0.9877256433042569
248,-0.5379839182591852,0.9876762570220917
249,-0.36266733364809556,0.9876268732092406
250,-0.4940295118373102,0.9875774918655801
251,-0.35889288001000974,0.9875281129909869
252,-0.48865256563741644,0.9874787365853374
253,-0.5972206016545237,0.9874293626485081
254,-0.3374426660107195,0.9873799911803757
255,-0.6202282421057088,0.9873306221808167
256,-0.35944052009451044,0.9872812556497077
257,-0.35516778172790653,0.9872318915869253
258,-0.5041752801358159,0.9871825299923459
259,-0.521759552775497,0.9871331708658463
260,-0.5433291201307531,0.987083814207303
261,-0.543484895203103,0.9870344600165926
262,-0.37441603536017715,0.9869851082935918
263,-0.4075398416490576,0.9869357590381771
264,-0.5376179637112132,0.9868864122502252
265,-0.36674807814182686,0.9868370679296127
266,-0.4880570194775281,0.9867877260762162
267,-0.4865301326111633,0.9867383866899124
268,-0.5559090622847045,0.9866890497705779
269,-0.760084489608055,0.9866397153180894
270,-0.6453786482225677,0.9865903833323235
271,-0.6259334722760311,0.9865410538131569
272,-0.4368387062498741,0.9864917267604663
273,-0.26630020794564835,0.9864424021741283
274,-0.47120972641173586,0.9863930800540196
275,-0.27797008087570696,0.9863437604000169
276,-0.6141211496773296,0.9862944432119969
277,-0.8155897399977083,0.9862451284898363
278,-0.2689086561384276,0.9861958162334118
279,-0.424398556454631,0.9861465064426002
280,-0.5065288773442267,0.986097199117278
281,-0.7772961205384845,0.9860478942573221
282,-0.44504549108087677,0.9859985918626092
