epoch,episode_count,mean_reward,std_reward,min_reward,max_reward,epsilon,time
1,291,-5.571144657496478,1.8955312446645989,-9.938941644562902,-1.4943764608128685,0.7474068498462175,321.07927894592285
2,293,-5.455513437233636,1.6951443905506056,-9.36588107446569,-1.4283075737950963,0.5575003238156504,330.6761996746063
3,291,-4.88652143549514,1.7132784902909375,-9.515468732603807,-1.0998060101190452,0.4166795608113011,314.73804903030396
4,291,-4.707361783825064,1.596453796385374,-8.979678482962434,-1.0998060101190452,0.31142915794128007,318.794291973114
5,291,-4.437137853234535,1.6552671448192107,-9.192171395710844,-1.1478477736918191,0.23276428588715223,316.1368865966797
6,292,-4.547254858479811,1.6440487056923712,-8.455954547185755,-1.0384758536754866,0.173795652049949,325.3353133201599
7,291,-4.1613885227277585,1.5248981229732093,-9.281729290543002,-1.3150700167426774,0.1298960608156215,314.7259690761566
8,292,-4.089435246511668,1.4411724394621463,-8.12310997683103,-1.0384758536754866,0.09698812041601469,310.9846293926239
9,291,-4.058229778625796,1.4083229464369222,-7.444593677461163,-1.0996398043566025,0.0724895855526391,312.2030293941498
10,292,-4.171921308972128,1.3973081733895647,-8.198739332389868,-1.2024096650314215,0.05412503357177137,315.85965871810913
11,293,-3.972842402458128,1.2485362327469964,-6.9065133800933705,-1.2345622973582335,0.04037255445143986,322.52710819244385
12,293,-3.9561177660103333,1.4673239695884261,-7.9525179243526765,-1.106521794039332,0.030114404470033673,308.14667892456055
13,291,-3.647151273442683,1.3206193012850476,-7.135644475460803,-1.1552434269753777,0.022507712179942713,307.04409170150757
14,291,-3.8775172103916398,1.227055113220106,-7.646166592173276,-1.2224089779386098,0.01682241825765629,312.06513023376465
15,291,-3.9218116635740774,1.4245566817999138,-7.851015640664258,-1.2345622973582335,0.012573190636750387,309.31947135925293
16,293,-3.913195279796119,1.3929171077853544,-7.462906441597802,-1.0775739736854484,0.009998671593271896,316.62468099594116
17,294,-4.256747038806773,1.5145706433492752,-8.36416584486145,-1.362673274526603,0.009998671593271896,319.22525548934937
18,292,-4.0707466428717085,1.3018276805306563,-7.531951192447326,-1.0775739736854484,0.009998671593271896,319.42849135398865
19,291,-3.796856674412812,1.2821623031900347,-8.005970488425884,-0.9577356818849011,0.009998671593271896,319.14600944519043
20,295,-3.928678121072372,1.2901432015739998,-8.621610301402388,-0.9582744870044265,0.009998671593271896,315.53650069236755
21,293,-4.361533043354183,1.6389998542291007,-8.757480291271559,-1.1586873919797809,0.009998671593271896,311.4863736629486
22,293,-4.677688524342926,1.618017077956159,-9.366115388081685,-0.8852819691194348,0.009998671593271896,325.84662318229675
23,290,-4.332758834288021,1.6292544173660781,-9.755047159795428,-1.3812815759115495,0.009998671593271896,311.4424774646759
24,291,-4.457401776691214,1.6504106707424921,-9.198729398654393,-1.2345622973582335,0.009998671593271896,322.7025218009949
25,292,-4.091329464169147,1.381187408183832,-7.386454236464943,-1.217064710781698,0.009998671593271896,321.67674231529236
26,293,-4.14419694376977,1.3200565986692687,-7.970443429659577,-0.8228853705534751,0.009998671593271896,326.5689945220947
27,293,-4.126829323270443,1.4609894413245097,-7.943708478677024,-0.9581975989204348,0.009998671593271896,317.7807939052582
28,295,-3.9424857132706337,1.3431157548631274,-7.425560308406276,-1.111854702321637,0.009998671593271896,319.8923816680908
29,291,-3.812159364765453,1.4055910849895494,-8.024703912699417,-1.2060837776823918,0.009998671593271896,311.2490532398224
30,292,-3.6714992621698075,1.3014569525174142,-6.963251948549086,-1.1772786238620592,0.009998671593271896,311.2304036617279
31,292,-3.7447674717727253,1.2417959183072824,-7.475781676416352,-1.217875941749074,0.009998671593271896,320.31454133987427
32,293,-3.9787368071097315,1.45862930408139,-8.345799440014936,-1.1745677344031773,0.009998671593271896,319.1745789051056
33,292,-4.054324588813342,1.5448172381407779,-7.849553587954478,-0.8852819691194348,0.009998671593271896,314.641184091568
34,293,-3.7869344154936058,1.3944579339339132,-6.773702375442683,-1.0775739736854484,0.009998671593271896,314.69455313682556
35,293,-3.6567559866486206,1.296935039577049,-7.15703742193001,-0.9581975989204348,0.009998671593271896,320.8618018627167
36,293,-3.7983390849769054,1.2231448204095992,-7.340222190513872,-0.8852819691194348,0.009998671593271896,331.84444856643677
37,293,-3.6478314937223026,1.278284067165232,-7.69838131251457,-0.9582744870044265,0.009998671593271896,315.83404541015625
38,293,-3.741653691937614,1.4256525998758647,-8.831121737889106,-0.8272022830926455,0.009998671593271896,314.72401428222656
39,294,-3.7737532921941086,1.3055018795763158,-7.467677454399466,-1.305223924674555,0.009998671593271896,306.6806252002716
40,292,-3.9729196160175477,1.4409108690054773,-9.528577330528147,-0.8852819691194348,0.009998671593271896,319.4979190826416
41,292,-3.7630123515697154,1.3824290132377575,-8.827770588438323,-1.217875941749074,0.009998671593271896,307.92537021636963
42,293,-3.85656535738737,1.4040229220405325,-10.249256471210526,-0.9581975989204348,0.009998671593271896,309.28057169914246
43,292,-4.124169629019031,1.3600435843347574,-7.83095157584714,-1.0775739736854484,0.009998671593271896,326.1197884082794
44,292,-4.048081368472797,1.659647062540832,-10.440052282522753,-1.1629824355821912,0.009998671593271896,314.75956439971924
45,291,-3.864222615145519,1.3416253016445439,-7.943181191785264,-1.3540127762077183,0.009998671593271896,310.3836843967438
46,290,-3.960849358889703,1.4692471511286296,-7.590284805506709,-1.1645205088199488,0.009998671593271896,298.408420085907
47,292,-3.946562303992421,1.346650116884255,-7.998371721079973,-1.2345622973582335,0.009998671593271896,317.519859790802
48,293,-3.7430234994303264,1.2551271622013005,-7.326919186175338,-1.2024096650314215,0.009998671593271896,311.3835437297821
49,294,-3.992206359596477,1.2883630458839466,-6.924622501676374,-1.3204691811425595,0.009998671593271896,316.98309445381165
50,294,-3.8785702191027434,1.3743548235290262,-8.132967949592135,-1.0775739736854484,0.009998671593271896,322.94152903556824
51,293,-4.009465387771766,1.3819015720690264,-7.5983361976859385,-0.9582744870044265,0.009998671593271896,323.9126923084259
52,293,-4.630203699578299,2.013810402727679,-9.577865468409609,-1.1473857604127842,0.009998671593271896,309.4263002872467
53,292,-5.689143536554719,2.6438489488765846,-10.748765697342725,-0.9582744870044265,0.009998671593271896,315.5622510910034
54,293,-4.4181928324276125,1.8756248136504425,-9.569374312144802,-1.2835316038490754,0.009998671593271896,319.6335961818695
55,292,-4.181568785512175,1.5062289966145286,-8.619111095054109,-0.9582744870044265,0.009998671593271896,314.2984387874603
56,293,-3.9107623230430146,1.4108948433001567,-8.362365367856876,-1.1486369454989152,0.009998671593271896,316.1941967010498
57,290,-3.7800162314007837,1.3183241322478099,-7.347786034068575,-1.217875941749074,0.009998671593271896,313.85284876823425
