Total Episodes: 87711
Total Time: 1634.2 min
Final Epsilon: 0.0100
Mean Reward: -6.22 +/- 2.30
Best Reward: -0.82
Worst Reward: -10.86

======================================================================
Epoch   Mean        Std       Min       Max       Epsilon   
62      -3.65       1.27      -7.00     -1.20     0.0100    
63      -4.01       1.33      -7.12     -1.17     0.0100    
64      -3.67       1.24      -7.79     -1.04     0.0100    
65      -3.80       1.16      -7.26     -1.20     0.0100    
66      -3.89       1.23      -7.53     -1.41     0.0100    
67      -3.66       1.22      -6.74     -1.00     0.0100    
68      -4.28       1.63      -7.88     -0.89     0.0100    
69      -6.06       1.90      -9.31     -1.62     0.0100    
70      -6.55       2.11      -10.08    -1.49     0.0100    
71      -6.33       1.97      -9.23     -1.33     0.0100    
72      -6.55       1.73      -9.70     -1.76     0.0100    
73      -6.61       2.20      -9.84     -1.49     0.0100    
74      -6.63       1.85      -10.14    -1.63     0.0100    
75      -6.93       2.09      -10.26    -1.57     0.0100    
76      -6.73       1.98      -10.37    -1.08     0.0100    
77      -7.04       2.23      -10.15    -1.69     0.0100    
78      -7.07       2.07      -9.77     -1.18     0.0100    
79      -7.29       2.21      -10.23    -1.49     0.0100    
80      -6.68       1.96      -10.15    -1.79     0.0100    
81      -6.84       2.11      -10.21    -1.43     0.0100    
82      -6.63       2.05      -10.12    -1.53     0.0100    
83      -6.94       2.25      -10.35    -1.50     0.0100    
84      -6.45       2.02      -10.36    -1.41     0.0100    
85      -7.34       1.98      -9.79     -1.80     0.0100    
86      -6.72       2.03      -9.73     -1.43     0.0100    
87      -7.44       2.09      -9.80     -1.87     0.0100    
88      -7.21       2.12      -10.42    -1.95     0.0100    
89      -6.64       2.18      -10.15    -1.57     0.0100    
90      -7.09       1.90      -10.29    -2.00     0.0100    
91      -7.01       1.88      -10.04    -2.00     0.0100    
92      -6.77       2.33      -10.27    -1.68     0.0100    
93      -7.34       2.20      -10.36    -1.95     0.0100    
94      -6.96       2.13      -9.98     -1.55     0.0100    
95      -7.09       2.24      -10.35    -1.43     0.0100    
96      -6.65       2.05      -10.36    -1.82     0.0100    
97      -6.66       2.00      -9.93     -1.60     0.0100    
98      -6.69       1.91      -9.96     -1.41     0.0100    
99      -6.94       2.23      -10.31    -1.85     0.0100    
100     -7.19       2.14      -10.31    -2.00     0.0100    
101     -6.67       2.03      -10.38    -1.43     0.0100    
102     -7.00       1.92      -10.57    -1.41     0.0100    
103     -6.97       2.25      -10.34    -1.43     0.0100    
104     -6.91       2.35      -10.31    -1.57     0.0100    
105     -6.83       2.06      -10.14    -1.65     0.0100    
106     -6.88       2.37      -10.31    -2.04     0.0100    
107     -7.48       2.09      -10.31    -1.97     0.0100    
108     -6.81       1.98      -10.35    -2.06     0.0100    
109     -6.79       1.96      -10.52    -1.53     0.0100    
110     -6.63       1.89      -10.19    -2.00     0.0100    
111     -6.58       2.12      -10.52    -1.65     0.0100    
112     -6.89       2.39      -10.26    -1.43     0.0100    
113     -7.13       2.30      -10.86    -1.65     0.0100    
114     -7.21       2.37      -10.34    -1.68     0.0100    
115     -6.99       2.21      -10.23    -1.18     0.0100    
116     -7.19       2.32      -10.31    -1.65     0.0100    
117     -6.79       1.90      -9.75     -1.55     0.0100    
118     -7.31       2.08      -10.35    -1.87     0.0100    
119     -6.95       2.08      -10.38    -1.95     0.0100    
120     -6.68       2.20      -9.59     -1.43     0.0100    
121     -6.90       2.36      -10.26    -1.68     0.0100    
122     -6.98       2.20      -10.31    -1.65     0.0100    
123     -7.13       2.00      -9.79     -1.87     0.0100    
124     -6.80       1.89      -10.30    -1.55     0.0100    
125     -6.85       2.19      -10.35    -1.82     0.0100    
126     -6.53       2.00      -10.59    -1.41     0.0100    
127     -6.82       2.02      -10.38    -2.00     0.0100    
128     -7.00       1.97      -9.68     -1.87     0.0100    
129     -6.75       2.01      -10.38    -2.06     0.0100    
130     -7.08       1.99      -9.94     -1.43     0.0100    
131     -6.83       1.96      -10.14    -1.80     0.0100    
132     -6.81       1.99      -9.69     -1.85     0.0100    
133     -7.22       2.15      -10.35    -1.47     0.0100    
134     -7.00       1.95      -10.11    -1.43     0.0100    
135     -6.93       2.11      -9.52     -1.80     0.0100    
136     -7.12       2.31      -10.31    -1.85     0.0100    
137     -7.22       2.26      -10.42    -1.65     0.0100    
138     -6.69       1.91      -9.94     -1.57     0.0100    
139     -7.26       2.05      -10.12    -1.95     0.0100    
140     -6.87       2.03      -10.45    -2.34     0.0100    
141     -6.80       2.03      -9.94     -1.82     0.0100    
142     -6.86       1.97      -10.19    -2.00     0.0100    
143     -6.91       2.05      -9.97     -1.80     0.0100    
144     -6.71       2.37      -10.26    -1.57     0.0100    
145     -6.50       1.98      -9.88     -1.41     0.0100    
146     -6.83       1.99      -9.97     -1.41     0.0100    
147     -6.81       2.12      -10.35    -1.65     0.0100    
148     -7.07       2.44      -10.26    -1.68     0.0100    
149     -6.82       2.02      -10.16    -1.85     0.0100    
150     -6.77       1.99      -10.31    -1.18     0.0100    
151     -6.63       2.17      -9.57     -1.43     0.0100    
152     -6.82       2.07      -10.14    -1.53     0.0100    
153     -7.19       2.05      -10.30    -1.80     0.0100    
154     -7.00       2.32      -10.31    -1.61     0.0100    
155     -7.03       2.32      -10.31    -1.65     0.0100    
156     -6.90       1.93      -9.36     -1.80     0.0100    
157     -6.97       2.05      -9.68     -1.41     0.0100    
158     -7.10       2.27      -10.31    -1.43     0.0100    
159     -6.57       1.93      -10.57    -1.57     0.0100    
160     -6.88       1.97      -10.80    -1.65     0.0100    
161     -7.17       1.98      -9.80     -1.97     0.0100    
162     -7.02       2.18      -10.10    -1.53     0.0100    
163     -6.79       1.87      -9.96     -2.12     0.0100    
164     -7.06       2.02      -10.31    -1.53     0.0100    
165     -6.89       2.07      -9.91     -1.08     0.0100    
166     -6.99       2.37      -10.26    -1.43     0.0100    
167     -6.78       2.10      -9.87     -1.85     0.0100    
168     -6.65       2.12      -9.90     -1.80     0.0100    
169     -6.88       2.27      -10.31    -1.65     0.0100    
170     -7.15       1.92      -9.75     -1.80     0.0100    
171     -6.94       2.19      -10.31    -1.57     0.0100    
172     -6.91       2.13      -10.41    -1.41     0.0100    
173     -6.73       1.97      -10.50    -2.00     0.0100    
174     -7.05       1.93      -10.20    -1.18     0.0100    
175     -6.74       2.06      -9.62     -1.87     0.0100    
176     -6.67       1.95      -10.13    -2.00     0.0100    
177     -7.24       2.20      -10.31    -1.69     0.0100    
178     -6.79       1.97      -10.10    -1.65     0.0100    
179     -6.46       1.98      -9.62     -1.80     0.0100    
180     -7.00       2.19      -10.42    -1.55     0.0100    
181     -6.99       2.24      -10.26    -1.68     0.0100    
182     -6.87       1.79      -10.05    -2.12     0.0100    
183     -7.02       2.19      -9.96     -1.69     0.0100    
184     -7.09       2.19      -10.31    -1.86     0.0100    
185     -6.97       2.34      -10.26    -1.18     0.0100    
186     -6.98       2.11      -10.31    -1.31     0.0100    
187     -7.01       2.09      -10.53    -1.87     0.0100    
188     -6.87       1.97      -9.62     -1.87     0.0100    
189     -7.21       1.99      -10.86    -1.18     0.0100    
190     -6.68       1.75      -9.98     -1.57     0.0100    
191     -6.90       1.99      -10.22    -1.41     0.0100    
192     -6.59       1.98      -10.38    -1.57     0.0100    
193     -6.87       2.09      -10.59    -1.65     0.0100    
194     -6.71       2.23      -10.46    -2.00     0.0100    
195     -6.63       1.99      -9.42     -1.80     0.0100    
196     -6.51       2.04      -9.86     -1.56     0.0100    
197     -6.81       1.93      -10.42    -1.55     0.0100    
198     -7.14       1.90      -9.68     -1.87     0.0100    
199     -6.82       2.05      -10.12    -1.53     0.0100    
200     -6.63       2.16      -9.83     -1.41     0.0100    
201     -7.03       2.12      -10.24    -1.18     0.0100    
202     -7.15       2.01      -9.83     -1.41     0.0100    
203     -6.68       2.06      -10.06    -1.86     0.0100    
204     -6.89       2.25      -10.31    -1.82     0.0100    
205     -6.82       2.07      -10.27    -1.18     0.0100    
206     -6.94       2.31      -10.26    -1.43     0.0100    
207     -6.81       2.09      -10.21    -1.86     0.0100    
208     -6.94       2.00      -9.93     -1.31     0.0100    
209     -7.00       2.05      -10.17    -1.87     0.0100    
210     -6.90       2.31      -10.26    -1.18     0.0100    
211     -6.59       1.94      -10.05    -1.41     0.0100    
212     -7.04       2.16      -9.96     -1.55     0.0100    
213     -6.81       2.16      -10.12    -1.18     0.0100    
214     -6.26       2.01      -9.67     -1.82     0.0100    
215     -6.88       2.24      -10.10    -1.53     0.0100    
216     -6.83       2.08      -9.68     -1.57     0.0100    
217     -6.83       2.10      -10.27    -1.85     0.0100    
218     -6.48       2.10      -9.68     -1.43     0.0100    
219     -6.93       2.22      -10.12    -1.53     0.0100    
220     -7.04       2.34      -10.31    -1.55     0.0100    
221     -6.65       2.14      -9.68     -1.55     0.0100    
222     -6.97       2.18      -9.96     -1.41     0.0100    
223     -6.81       2.23      -10.10    -1.53     0.0100    
224     -6.67       2.14      -9.52     -1.72     0.0100    
225     -6.53       2.04      -10.45    -1.72     0.0100    
226     -6.95       2.02      -10.21    -1.95     0.0100    
227     -6.84       2.12      -10.17    -1.55     0.0100    
228     -6.91       2.04      -9.97     -1.60     0.0100    
229     -6.55       2.16      -10.44    -1.53     0.0100    
230     -6.55       2.32      -10.21    -1.68     0.0100    
231     -6.76       1.79      -10.05    -2.34     0.0100    
232     -6.71       1.96      -9.89     -1.36     0.0100    
233     -6.63       2.00      -10.19    -2.00     0.0100    
234     -6.57       2.07      -9.80     -1.36     0.0100    
235     -6.95       2.26      -10.26    -1.68     0.0100    
236     -6.37       1.84      -10.38    -2.00     0.0100    
237     -6.82       2.08      -10.31    -1.37     0.0100    
238     -6.64       2.12      -10.07    -1.63     0.0100    
239     -7.28       2.02      -9.79     -1.87     0.0100    
240     -7.29       2.15      -10.31    -1.60     0.0100    
241     -6.92       2.22      -10.31    -1.46     0.0100    
242     -7.01       1.85      -10.29    -1.80     0.0100    
243     -6.71       2.08      -9.88     -1.65     0.0100    
244     -7.18       2.04      -10.44    -1.43     0.0100    
245     -6.95       2.04      -10.31    -2.12     0.0100    
246     -6.99       1.99      -10.14    -1.80     0.0100    
247     -6.79       2.15      -9.99     -1.18     0.0100    
248     -6.70       1.95      -10.64    -1.41     0.0100    
249     -6.58       2.11      -9.40     -1.43     0.0100    
250     -6.95       1.81      -10.33    -1.41     0.0100    
251     -7.14       2.34      -10.31    -1.65     0.0100    
252     -6.65       2.05      -10.05    -1.72     0.0100    
253     -7.09       2.07      -10.26    -1.68     0.0100    
254     -6.78       2.17      -9.96     -1.69     0.0100    
255     -6.79       2.04      -10.10    -1.41     0.0100    
256     -7.34       2.05      -9.96     -1.41     0.0100    
257     -6.60       2.03      -9.10     -1.41     0.0100    
258     -6.79       2.20      -10.62    -2.00     0.0100    
259     -6.59       2.07      -9.96     -1.82     0.0100    
260     -6.57       2.00      -10.35    -1.57     0.0100    
261     -6.98       2.06      -10.25    -1.85     0.0100    
262     -6.99       1.93      -10.35    -1.97     0.0100    
263     -7.35       2.12      -10.31    -1.87     0.0100    
264     -6.65       2.04      -9.97     -2.04     0.0100    
265     -6.89       2.04      -9.96     -1.69     0.0100    
266     -7.00       2.06      -10.44    -1.65     0.0100    
267     -6.85       1.90      -9.89     -1.55     0.0100    
268     -6.38       2.02      -10.00    -1.95     0.0100    
269     -7.09       2.10      -10.59    -1.60     0.0100    
270     -6.45       2.26      -10.26    -1.68     0.0100    
271     -6.75       2.01      -10.05    -1.41     0.0100    
272     -6.81       2.35      -10.59    -1.82     0.0100    
273     -6.81       2.09      -9.73     -1.82     0.0100    
274     -6.52       2.16      -10.86    -1.18     0.0100    
275     -6.94       2.36      -10.31    -1.82     0.0100    
276     -6.67       2.20      -9.73     -1.41     0.0100    
277     -6.62       2.25      -10.31    -2.04     0.0100    
278     -6.94       2.18      -9.96     -1.41     0.0100    
279     -6.43       2.09      -9.94     -1.43     0.0100    
280     -6.84       1.89      -9.76     -1.56     0.0100    
281     -6.92       2.13      -10.09    -1.55     0.0100    
282     -6.72       2.11      -9.96     -1.69     0.0100    
283     -6.66       2.03      -10.26    -1.18     0.0100    
284     -7.05       2.33      -10.40    -1.55     0.0100    
285     -6.72       2.18      -10.47    -1.43     0.0100    
286     -6.63       1.94      -9.92     -1.41     0.0100    
287     -6.78       2.07      -9.68     -1.50     0.0100    
288     -6.56       2.12      -10.25    -1.55     0.0100    
289     -6.49       2.06      -10.27    -2.00     0.0100    
290     -6.93       2.41      -10.26    -1.68     0.0100    
291     -6.81       1.86      -10.43    -1.60     0.0100    
292     -6.74       2.15      -10.13    -1.43     0.0100    
293     -6.67       2.08      -9.52     -1.80     0.0100    
294     -7.04       2.33      -10.26    -1.65     0.0100    
295     -6.32       2.04      -9.29     -1.82     0.0100    
296     -6.98       1.98      -9.58     -1.87     0.0100    
297     -6.65       2.25      -9.96     -1.28     0.0100    
298     -6.61       2.09      -10.35    -1.43     0.0100    
299     -6.73       2.28      -10.20    -1.68     0.0100    
300     -6.36       2.11      -9.87     -1.57     0.0100    
