episode,reward,reward_ma,reward_rolling_std,epsilon
1,-6.633766539359611,,0.0,0.99995
2,-5.55177478279395,,0.5409958782828306,0.9999000025
3,-5.656064670468359,,0.487337834723925,0.999850007499875
4,-7.78702832866582,,0.901556319924935,0.9998000149995
5,-6.707393528177674,,0.8152702633013813,0.99975002499875
6,-6.20153548345973,,0.7507934884143248,0.9997000374975
7,-5.48479532519406,,0.7687196478278062,0.9996500524956251
8,-4.857909552942518,,0.8608351479582629,0.9996000699930003
9,-4.960163350200659,,0.888418530538415,0.9995500899895007
10,-2.8661359636243926,,1.2586838578868647,0.9995001124850013
11,-6.5295527350821185,,1.2252453929983222,0.999450137479377
12,-5.365864620195698,,1.1778463811407376,0.9994001649725031
13,-5.576461612832881,,1.1322562007903547,0.9993501949642545
14,-5.0819607894441,,1.1028437925153982,0.9993002274545063
15,-2.1674770444388143,,1.3765111103854304,0.9992502624431336
16,-4.189709033696468,,1.3661188737504435,0.9992002999300115
17,-5.408489531754,,1.3253987701804777,0.999150339915015
18,-5.86243021925784,,1.2933006009149832,0.9991003823980192
19,-6.940078992412258,,1.3059593246040033,0.9990504273788994
20,-3.860315399730624,,1.3200435460385385,0.9990004748575304
21,-4.406452336420571,,1.3049580077877858,0.9989505248337875
22,-6.837634200998751,,1.312670132317035,0.9989005773075459
23,-4.459498952459775,,1.298247291848577,0.9988506322786805
24,-5.387075011854057,,1.2709204396352036,0.9988006897470666
25,-4.0507914675959,,1.2716264638724142,0.9987507497125793
26,-2.678301970001625,,1.3459566319387801,0.9987008121750937
27,-6.715796678192647,,1.3509886813974088,0.9986508771344849
28,-6.277041068731235,,1.3398058787778189,0.9986009445906281
29,-1.787174047541188,,1.4645379082737897,0.9985510145433986
30,-5.444443383246192,,1.4406903587403643,0.9985010869926714
31,-7.66246315773197,,1.483003252389828,0.9984511619383217
32,-5.470182534758262,,1.4600594961080058,0.9984012393802248
33,-5.82918634678674,,1.4408790512096268,0.9983513193182558
34,-4.994250425437947,,1.420433378419067,0.9983014017522899
35,-6.607154995620062,,1.4172172150409472,0.9982514866822023
36,-7.82079056981112,,1.4564465449689106,0.9982015741078683
37,-6.434458462519585,,1.4465389667763733,0.9981516640291629
38,-8.15396714499783,,1.4929464139752011,0.9981017564459614
39,-2.671971075778834,,1.5396288026737608,0.9980518513581391
