epoch,episode_count,mean_reward,std_reward,min_reward,max_reward,epsilon,time
1,272,-0.545611136046479,0.17320851288719974,-1.0372212466635609,-0.22950217465050485,0.9731652651480611,73.00693154335022
2,272,-0.5294271192683132,0.17193314168525772,-1.0471289495026042,-0.2355962064001333,0.9470506332906957,73.34696054458618
3,272,-0.5270331695635547,0.17947045244041618,-1.1241933406979094,-0.14748853140222268,0.921636780654979,77.65539050102234
4,277,-0.5370938840595795,0.18727213883020075,-1.052915159299266,-0.2271480939393361,0.8964565392468217,80.87853360176086
5,274,-0.5305207123981246,0.17442212924371675,-1.0168927409843147,-0.17740036390587446,0.8722258943607076,79.06593632698059
6,276,-0.5395934048189053,0.17481954270919645,-1.1099312533992052,-0.1894800680767807,0.8484804667028423,81.58851790428162
7,277,-0.5241306808779451,0.17998049868042026,-0.9589947891467934,-0.18818800118226214,0.825298945055561,81.42911005020142
8,277,-0.5139718938745713,0.18829512747925284,-1.0528983221744577,-0.20007359637977581,0.8027507708652598,77.59596276283264
9,270,-0.5099351028231645,0.16634131763231935,-0.955051658450125,-0.20767194386593252,0.7813654320496566,78.05907416343689
10,276,-0.513032794129281,0.18906603983334958,-1.0156815458812192,-0.18710216724893655,0.76009358439981,81.77505779266357
11,274,-0.5024399237334003,0.1788464288829762,-1.0564590422552314,-0.18127837565435145,0.7395487426618274,78.46531844139099
12,269,-0.5210169581796876,0.1774236721686775,-1.0624996259576511,-0.2162204980046084,0.7199191023762731,80.83053159713745
13,264,-0.5144812185529621,0.1886873257283223,-1.1197453692194987,-0.19210591204273486,0.7011609966606684,80.27234077453613
14,269,-0.5124372725589422,0.18374450638207218,-1.0124216825501078,-0.17929801291378575,0.6825502718324828,79.95151376724243
15,269,-0.5003656284684992,0.17913902539617682,-0.9375067974245481,-0.19184323341497167,0.6644335263903148,78.81167793273926
16,270,-0.4906192072684076,0.18201494878985244,-1.2103519478929852,-0.1988085915957774,0.6467329690093636,75.805424451828
17,272,-0.48167730763220257,0.1793016426233737,-1.0460574133331406,-0.2019272393187692,0.6293780612659893,79.72370338439941
18,267,-0.4861844218580977,0.19058215298838996,-1.0905290916490218,-0.16189324814025302,0.6127952041989956,80.29114007949829
19,279,-0.47694729022807786,0.1670008522216025,-1.032969861437794,-0.18025561418423203,0.5959336868834535,78.99854063987732
