epoch,episode_count,mean_reward,std_reward,min_reward,max_reward,epsilon,time
1,275,-6.070773714041865,2.0185311964911126,-11.476211970263268,-1.7449318380609506,0.759467619567903,132.97888350486755
2,279,-5.768885170917425,1.9529318413688024,-10.04226782419515,-1.9793325530410941,0.5744873593512512,125.03394365310669
3,280,-5.610060537595241,1.8689977382594924,-9.605727536140652,-1.2707919245231025,0.43412738322656147,128.6833975315094
4,278,-5.323825635192072,1.9077965481026888,-10.224694669360112,-1.6454004743695154,0.3287175620446999,122.89466905593872
5,272,-5.219487145583759,1.766455498914354,-10.008175481633373,-1.7196573478605885,0.25040079579164093,123.20479559898376
6,281,-4.881443035169171,1.8388517900945172,-9.25260691010746,-1.5604475437198848,0.18903311730874942,123.1145920753479
7,284,-4.831978108818056,1.6866253387402776,-8.888159872974759,-1.493487211892738,0.1422776071191669,126.1916401386261
8,276,-4.900689651695297,1.8372325326431982,-10.226268790889257,-0.9748437069844954,0.10794718036101436,121.18532061576843
9,277,-4.787863051076714,1.829284631471186,-10.226268790889257,-0.9873231077260615,0.08181850531401902,120.85879039764404
10,279,-4.579906857252898,1.806507028646412,-9.835201534382612,-1.493487211892738,0.06189032402811302,119.20870923995972
11,273,-4.571740331438712,1.6909017077491009,-10.226268790889257,-0.9812546495005844,0.04709784565738631,116.71196937561035
12,276,-4.343696634584736,1.5877817412766693,-8.67254269229302,-1.668527332755245,0.035733519439463464,117.03958487510681
13,280,-4.48975370180488,1.636996658988034,-8.23774215531449,-1.4998027165085035,0.027003029805995952,118.10943579673767
14,276,-4.447803552721931,1.6565963056394148,-8.27310645271392,-1.3401020256505052,0.020487418841112975,117.4486243724823
15,284,-4.300912485807599,1.5837356426729123,-7.4894721116195555,-1.5999042776401078,0.015420054275467287,119.18879675865173
16,277,-4.343078607570069,1.6572741892413674,-8.308339550286648,-0.9748437069844954,0.01168762156140053,115.4603681564331
17,279,-4.245216755028017,1.5381836079963433,-8.187020479558308,-1.4998027165085035,0.009998671593271896,119.30776739120483
18,272,-4.27574054617462,1.6080171921909063,-8.484855072720023,-0.9748437069844954,0.009998671593271896,113.57003402709961
19,275,-4.4089769171607225,1.6386824325198237,-7.838934344434558,-1.5079358680521897,0.009998671593271896,116.11093711853027
20,275,-4.381586117394013,1.7062264272635816,-8.381234535300083,-1.4172618797468515,0.009998671593271896,115.25730919837952
21,282,-4.31770926236766,1.6501029515658958,-8.34488502002059,-1.4998027165085035,0.009998671593271896,118.611887216568
22,275,-4.172894738135382,1.616734078074267,-8.271192229774599,-1.570299472073041,0.009998671593271896,112.08300709724426
23,278,-4.126473454032217,1.5752024745110866,-8.014656682795874,-1.6274677405809161,0.009998671593271896,112.01964139938354
24,280,-4.3368565831469725,1.515661679488875,-7.726470295136723,-1.634735129452553,0.009998671593271896,116.92761898040771
