episode,reward,reward_ma,reward_rolling_std,epsilon
1,-3.3300328792651523,,0.0,0.999
2,-6.819654393274281,,1.7448107570045641,0.998001
3,-6.615313490223009,,1.599037287051556,0.997002999
4,-5.689042847464379,,1.3854933690216922,0.996005996001
5,-3.1782206199778997,,1.5762536921923782,0.995009990004999
6,-7.612863718158937,,1.7114683931693462,0.994014980014994
7,-6.6949380100243685,,1.6351662266747005,0.993020965034979
8,-3.524978013820586,,1.6910638453778055,0.9920279440699441
9,-4.6942768943272295,,1.6111701754009493,0.9910359161258742
10,-7.243156880545159,,1.6304887143622897,0.9900448802097482
11,-6.13421119322218,,1.5639592813183434,0.9890548353295385
12,-8.175969129484692,,1.6587021893289897,0.988065780494209
13,-6.247164524609648,,1.597893358454485,0.9870777147137147
14,-7.929313719279189,,1.630818674305879,0.986090636999001
15,-3.4771634158104674,,1.6958209590883346,0.9851045463620021
16,-7.686462912519035,,1.7027117069595004,0.98411944181564
17,-6.94015812391714,,1.6685253708790149,0.9831353223738244
18,-5.73131248254375,,1.6226791735597055,0.9821521870514506
19,-7.903176060593563,,1.6364674709462332,0.9811700348643991
20,-11.476211970263268,,1.9810061629436795,0.9801888648295347
21,-3.3938742942227167,,2.0335221452936842,0.9792086759647052
22,-7.7311446518783775,,2.0117391891325322,0.9782294672887405
23,-7.731510938695505,,1.9895674255706841,0.9772512378214517
24,-3.2953116415839605,,2.0408553521594714,0.9762739865836303
25,-4.537183585711417,,2.0265978146571952,0.9752977125970467
26,-6.9794031279868705,,1.9936070999810909,0.9743224148844496
27,-5.486008415747714,,1.9607701757545297,0.9733480924695651
28,-7.348114550790791,,1.9380696816688912,0.9723747443770956
29,-7.059095113316688,,1.9107989256556992,0.9714023696327185
30,-6.451436667815009,,1.8791034485134925,0.9704309672630859
31,-6.421524690614893,,1.8488336718979488,0.9694605362958227
32,-7.453443634885948,,1.83186001692528,0.9684910757595269
33,-6.778495524873097,,1.8059058627278777,0.9675225846837673
34,-6.908656287622389,,1.7821582872044763,0.9665550620990835
35,-3.409539142932429,,1.8219482005553753,0.9655885070369844
36,-3.6048332268251566,,1.8475809996937598,0.9646229185299474
37,-8.396117596907887,,1.8582261123273969,0.9636582956114175
38,-2.2291056360939114,,1.9416393912415393,0.9626946373158061
39,-2.5237385335150466,,1.9988174642569234,0.9617319426784903
40,-4.6148167132115,,1.9858570266571662,0.9607702107358118
41,-6.750697728615653,,1.9650295863561282,0.959809440525076
42,-5.576016966373647,,1.9425970083874675,0.9588496310845509
43,-9.292486595629066,,1.9831628908658687,0.9578907814534664
44,-5.766020164037121,,1.961026097206027,0.9569328906720129
45,-7.193452383735314,,1.9462409781551542,0.9559759577813409
46,-3.293596966892939,,1.9676821254608095,0.9550199818235596
47,-3.7730430063742944,,1.9736679174961873,0.9540649618417361
48,-2.469141582258077,,2.016379164511887,0.9531108968798944
49,-3.428506873984894,,2.0262503017521047,0.9521577859830145
50,-7.588406700210729,-5.8917668844533395,2.0204759702268587,0.9512056281970315
51,-7.354666260256777,-5.972259552073172,1.996846500392902,0.9502544225688344
52,-6.811035955049997,-5.972087183308687,1.9967737160645718,0.9493041681462656
53,-7.358674520222903,-5.986954403908684,2.004260942626392,0.9483548639781193
54,-6.156920732778609,-5.996311961614969,2.003940395171757,0.9474065091141411
55,-9.157779615171885,-6.115903141518849,2.0106068326214035,0.946459102605027
56,-5.182672534645088,-6.067299317848572,2.003191970745771,0.9455126435024219
57,-4.9191654330637835,-6.031783866309359,2.0074865743391137,0.9445671308589195
58,-4.351384340551025,-6.048311992843969,1.9901061546729069,0.9436225637280606
59,-6.416247418404938,-6.082751403325524,1.9812561021887143,0.9426789411643326
60,-6.603265516876979,-6.069953576052159,1.9757782870286829,0.9417362622231683
61,-6.403002625873153,-6.075329404705179,1.9763114108168114,0.9407945259609451
62,-6.69184867895545,-6.045646995694594,1.9555750873755962,0.9398537314349842
63,-8.425795345411613,-6.089219612110633,1.9836494868062613,0.9389138777035492
64,-8.85501550392123,-6.1077336478034745,2.004942924082256,0.9379749638258457
65,-5.911504592588984,-6.156420471339045,1.969720245104562,0.9370369888620198
66,-6.155397213972615,-6.1257991573681165,1.9575596038461616,0.9360999518731578
67,-7.614776935281583,-6.139291533595405,1.9654350776172969,0.9351638519212846
68,-2.1139493952669843,-6.06694427184987,2.0441231779265507,0.9342286880693633
69,-9.204018062632029,-6.09296111189064,2.075368012258844,0.933294459381294
70,-7.289602016110079,-6.0092289128075755,1.9362831657930528,0.9323611649219127
71,-5.564449610373682,-6.0526404191305945,1.901174088870018,0.9314288037569908
72,-6.784898482879982,-6.033715495750627,1.889042421894564,0.9304973749532338
73,-5.22109548515761,-5.983507186679869,1.8765706050474549,0.9295668775782806
74,-5.162682451114781,-6.020854602870485,1.8409425752556476,0.9286373107007023
75,-7.380601691466536,-6.077722964985588,1.8381480364581615,0.9277086733900016
76,-6.893080094722805,-6.075996504320306,1.837340694025425,0.9267809647166116
77,-5.062943560894202,-6.067535207223235,1.841008701447063,0.925854183751895
78,-6.604597505900717,-6.0526648663254345,1.833592910358011,0.9249283295681431
79,-4.903120833590343,-6.009545380730907,1.8347682861059005,0.9240034012385749
80,-5.4539745743201,-5.9895961388610095,1.835277775072619,0.9230793978373364
81,-7.07716727875562,-6.002708990623824,1.8406513898629415,0.9221563184394991
82,-5.552370621931181,-5.964687530364729,1.8298949096407782,0.9212341621210596
83,-3.3227596162177186,-5.895572812191621,1.8628173633218992,0.9203129279589385
84,-7.43599112406289,-5.9061195089204315,1.8700022206480964,0.9193926150309796
85,-6.8125992357095555,-5.974180710775974,1.8395792501155392,0.9184732224159486
86,-5.551265937398534,-6.013109364987441,1.8093748548749287,0.9175547491935327
87,-7.052043382418441,-5.986227880697651,1.7835716594629838,0.9166371944443392
88,-9.490173026128215,-6.131449228498338,1.767278106300278,0.9157205572498949
89,-7.567391879026024,-6.232322295408558,1.701183007826782,0.914804836692645
90,-6.028492265238687,-6.260595806449102,1.685742768677127,0.9138900318559524
91,-9.465014908182043,-6.314882150040429,1.7433713639828725,0.9129761418240965
92,-7.223610690989329,-6.347834024532743,1.744664782344433,0.9120631656822724
93,-6.926813310052562,-6.300520558821212,1.6955534210655967,0.9111511025165902
94,-2.063765511606765,-6.226475465772605,1.7951899011091073,0.9102399514140735
95,-1.8019671625745173,-6.11864576134939,1.8931202083312226,0.9093297114626595
96,-3.9430013955623506,-6.131633849922778,1.875842740491239,0.9084203817511969
97,-6.590443448437422,-6.18798185876404,1.8462291294857407,0.9075119613694457
98,-5.0781087655979205,-6.240161202430837,1.7759167267278053,0.9066044494080763
99,-4.676762244289113,-6.265126309836922,1.7447158188303336,0.9056978449586682
100,-4.856456244468791,-6.210487300722082,1.7451972594495093,0.9047921471137096
101,-2.758016039840253,-6.118554296313752,1.80262864822625,0.9038873549665959
102,-2.68590776752336,-6.0360517325632195,1.862453757079407,0.9029834676116293
103,-3.925170420370953,-5.96738165056618,1.8756727312119876,0.9020804841440176
104,-2.188151316338417,-5.888006262237377,1.948533007020696,0.9011784036598737
105,-4.147743679433415,-5.787805543522607,1.9061696191496438,0.9002772252562138
106,-3.7313790510535574,-5.758779673850777,1.9261085626383574,0.8993769480309576
107,-3.8245537697580883,-5.736887440584662,1.9416849591749015,0.8984775710829266
108,-2.6554981539011666,-5.7029697168516655,1.9800244671772396,0.8975790935118436
109,-4.516385148588538,-5.6649724714553376,1.984196930026086,0.8966815144183318
110,-3.2140648038800306,-5.597188457195399,2.0087244399502904,0.8957848329039134
111,-6.785767546062629,-5.604843755599189,2.012506632928441,0.8948890480710096
112,-6.333848905444331,-5.597683760128966,2.0092608238224914,0.8939941590229386
113,-2.033465451951831,-5.46983716225977,2.028519915049347,0.8931001648639156
114,-2.641836368710033,-5.345573579555547,2.00753947145121,0.8922070646990518
115,-10.342421280748598,-5.434191913318738,2.1249295755633275,0.8913148576343527
116,-9.23987127222116,-5.49588139448371,2.1887853423666366,0.8904235427767183
117,-8.690798966900712,-5.517401835116092,2.2146498019390197,0.8895331192339416
118,-5.824211217626765,-5.5916070715632875,2.1608748686238153,0.8886435861147077
119,-3.4600430758723584,-5.4767275718280946,2.118033034770047,0.887754942528593
120,-6.838528237568788,-5.4677060962572686,2.1112418846274723,0.8868671875860644
121,-2.4622810951683087,-5.40566272595316,2.152662843596184,0.8859803203984784
122,-3.1871304255010178,-5.333707364805582,2.1654495214853218,0.88509434007808
123,-8.480938309163513,-5.398904221285699,2.209698763098682,0.8842092457380019
124,-5.1242551298758485,-5.398135674860921,2.209787469633772,0.8833250364922639
125,-3.0292976743813127,-5.311109594519216,2.215674064839229,0.8824417114557717
126,-2.3333334916375983,-5.219914662457512,2.2423615772383854,0.8815592697443159
127,-2.71405092706831,-5.172936809780994,2.2695974945142097,0.8806777104745716
128,-5.848768521057767,-5.157820230084136,2.262517668259524,0.8797970327640969
129,-3.8104964525192275,-5.1359677424627135,2.2701358680818244,0.8789172357313328
130,-5.6139400304741685,-5.139167051585796,2.2706944328184564,0.8780383184956015
131,-4.827826461451055,-5.094180235239703,2.2540743455438372,0.8771602801771059
132,-7.794488773520741,-5.139022598271494,2.2848358525604726,0.8762831198969288
133,-7.172284785015305,-5.216013101647446,2.2871935234118093,0.8754068367770318
134,-2.406300113701042,-5.115419281440209,2.2979248877988994,0.8745314299402548
135,-7.258195851150612,-5.124331213749031,2.305341796792534,0.8736568985103146
136,-2.146986631563376,-5.056245627632328,2.3417111912142423,0.8727832416118043
137,-5.792838990694387,-5.031061539797847,2.3268356811059796,0.8719104583701925
138,-4.313238156168649,-4.9275228423986555,2.239659779578147,0.8710385479118223
139,-6.320529895934475,-4.902585602736824,2.2169540511140995,0.8701675093639105
140,-6.6525520276003665,-4.915066797984058,2.224999734387869,0.8692973418545467
141,-2.865718504607833,-4.783080869912574,2.145497505302347,0.8684280445126921
142,-6.950371264047969,-4.777616081373746,2.1396141984581596,0.8675596164681794
143,-4.2869955016961825,-4.724819725206618,2.1183943588312526,0.8666920568517111
144,-7.199619123550057,-4.827536797445484,2.111376876184169,0.8658253647948594
145,-6.493069652477937,-4.921358847243552,2.078823777469292,0.8649595394300645
146,-7.833828786305823,-4.999175395058423,2.113281533424143,0.8640945798906344
147,-7.497131844987116,-5.017309162989416,2.1306766657878518,0.8632304853107438
148,-8.985339634974402,-5.095453780376944,2.201932755014257,0.862367254825433
