Total Episodes: 69392
Total Time: 480.7 min
Final Epsilon: 0.0100
Mean Reward: -4.58 +/- 1.74
Best Reward: -0.97
Worst Reward: -12.46

======================================================================
Epoch   Mean        Std       Min       Max       Epsilon   
99      -5.28       1.90      -10.30    -1.59     0.0100    
100     -4.94       1.76      -9.36     -1.45     0.0100    
101     -4.74       1.89      -9.86     -1.34     0.0100    
102     -4.85       1.74      -9.36     -1.48     0.0100    
103     -5.06       1.77      -9.23     -1.62     0.0100    
104     -4.85       1.70      -9.50     -1.14     0.0100    
105     -5.20       1.94      -10.05    -1.66     0.0100    
106     -5.13       1.71      -10.16    -1.32     0.0100    
107     -4.94       1.63      -9.43     -1.56     0.0100    
108     -4.96       1.85      -10.48    -1.33     0.0100    
109     -4.93       1.78      -9.57     -1.27     0.0100    
110     -4.79       1.79      -9.71     -1.49     0.0100    
111     -5.62       1.84      -10.81    -1.76     0.0100    
112     -5.18       1.82      -10.22    -1.65     0.0100    
113     -4.69       1.87      -10.18    -1.45     0.0100    
114     -4.92       1.62      -9.69     -1.14     0.0100    
115     -5.33       1.95      -12.46    -1.70     0.0100    
116     -5.50       2.03      -10.50    -1.35     0.0100    
117     -5.14       1.71      -9.23     -1.49     0.0100    
118     -5.04       1.82      -9.35     -1.37     0.0100    
119     -4.92       1.74      -10.14    -1.48     0.0100    
120     -4.79       1.74      -9.46     -1.45     0.0100    
121     -5.00       1.71      -9.86     -1.35     0.0100    
122     -5.09       1.58      -8.99     -1.73     0.0100    
123     -4.73       1.69      -8.63     -1.14     0.0100    
124     -5.09       1.82      -9.25     -0.99     0.0100    
125     -5.60       1.85      -9.99     -1.75     0.0100    
126     -5.41       1.86      -9.91     -1.49     0.0100    
127     -5.37       1.71      -9.68     -1.61     0.0100    
128     -4.97       1.76      -9.75     -1.34     0.0100    
129     -4.69       1.70      -9.27     -1.63     0.0100    
130     -4.67       1.61      -9.41     -1.55     0.0100    
131     -4.87       1.79      -8.63     -1.69     0.0100    
132     -4.76       1.78      -8.79     -0.99     0.0100    
133     -4.62       1.75      -9.50     -1.71     0.0100    
134     -4.43       1.73      -8.92     -1.48     0.0100    
135     -4.30       1.53      -7.66     -1.34     0.0100    
136     -4.15       1.56      -8.70     -1.33     0.0100    
137     -4.48       1.61      -8.15     -1.69     0.0100    
138     -4.51       1.69      -9.09     -1.62     0.0100    
139     -4.37       1.60      -8.18     -1.50     0.0100    
140     -4.01       1.52      -8.02     -1.45     0.0100    
141     -4.33       1.58      -7.93     -1.57     0.0100    
142     -4.50       1.63      -8.98     -1.63     0.0100    
143     -4.46       1.64      -8.45     -1.34     0.0100    
144     -4.63       1.65      -8.98     -1.51     0.0100    
145     -4.61       1.65      -9.52     -1.55     0.0100    
146     -4.67       1.84      -8.75     -1.55     0.0100    
147     -4.59       1.64      -8.28     -1.49     0.0100    
148     -4.50       1.68      -8.21     -1.68     0.0100    
149     -4.55       1.61      -8.24     -0.98     0.0100    
150     -4.41       1.65      -8.98     -1.50     0.0100    
151     -4.30       1.71      -9.50     -1.26     0.0100    
152     -4.07       1.42      -7.61     -1.58     0.0100    
153     -4.06       1.57      -8.38     -1.48     0.0100    
154     -4.14       1.54      -8.14     -1.45     0.0100    
155     -4.08       1.50      -8.44     -1.27     0.0100    
156     -4.11       1.50      -9.37     -1.60     0.0100    
157     -4.39       1.47      -8.88     -1.67     0.0100    
158     -4.31       1.54      -8.48     -1.58     0.0100    
159     -3.97       1.45      -8.96     -1.27     0.0100    
160     -4.03       1.49      -8.31     -1.54     0.0100    
161     -4.45       1.66      -9.11     -1.55     0.0100    
162     -4.50       1.51      -8.24     -1.77     0.0100    
163     -4.67       1.65      -10.60    -1.35     0.0100    
164     -4.58       1.65      -8.51     -1.70     0.0100    
165     -4.64       1.71      -9.40     -1.55     0.0100    
166     -4.75       1.60      -9.15     -1.68     0.0100    
167     -4.72       1.75      -9.72     -1.16     0.0100    
168     -5.15       1.74      -10.39    -1.64     0.0100    
169     -5.17       2.03      -11.47    -1.61     0.0100    
170     -5.57       2.14      -11.19    -1.34     0.0100    
171     -5.46       1.90      -11.18    -1.50     0.0100    
172     -5.78       1.95      -10.83    -1.72     0.0100    
173     -5.62       2.01      -10.73    -1.52     0.0100    
174     -5.67       1.92      -11.28    -1.72     0.0100    
175     -5.23       2.07      -10.15    -1.63     0.0100    
176     -4.92       1.82      -11.82    -1.35     0.0100    
177     -5.28       1.88      -10.11    -1.76     0.0100    
178     -5.71       1.96      -10.05    -1.78     0.0100    
179     -5.98       2.17      -11.73    -1.82     0.0100    
180     -5.83       2.23      -10.77    -1.68     0.0100    
181     -4.58       1.86      -9.85     -1.64     0.0100    
182     -4.52       1.73      -9.45     -1.38     0.0100    
183     -4.89       2.07      -10.28    -1.52     0.0100    
184     -5.22       1.86      -11.00    -1.54     0.0100    
185     -5.35       2.08      -10.56    -1.76     0.0100    
186     -4.87       1.91      -10.31    -1.14     0.0100    
187     -5.28       1.96      -9.99     -1.49     0.0100    
188     -5.24       1.90      -10.05    -1.57     0.0100    
189     -4.72       1.55      -8.76     -1.49     0.0100    
190     -4.77       1.65      -9.44     -1.27     0.0100    
191     -4.38       1.68      -9.09     -1.14     0.0100    
192     -4.16       1.55      -7.84     -1.45     0.0100    
193     -4.44       1.67      -9.92     -1.45     0.0100    
194     -4.38       1.55      -8.69     -1.60     0.0100    
195     -4.43       1.52      -7.91     -1.35     0.0100    
196     -4.14       1.51      -9.01     -1.45     0.0100    
197     -4.12       1.51      -8.38     -1.37     0.0100    
198     -3.97       1.37      -7.50     -1.64     0.0100    
199     -4.26       1.56      -8.37     -1.35     0.0100    
200     -4.13       1.65      -8.22     -1.47     0.0100    
201     -4.38       1.57      -8.45     -1.34     0.0100    
202     -4.12       1.48      -8.23     -1.55     0.0100    
203     -4.15       1.44      -7.25     -1.57     0.0100    
204     -4.27       1.56      -8.15     -1.56     0.0100    
205     -4.20       1.56      -8.53     -1.35     0.0100    
206     -4.09       1.55      -8.70     -1.58     0.0100    
207     -4.30       1.59      -8.06     -1.68     0.0100    
208     -4.21       1.70      -9.09     -1.55     0.0100    
209     -4.32       1.60      -8.41     -1.62     0.0100    
210     -4.03       1.50      -8.45     -1.67     0.0100    
211     -4.07       1.55      -8.85     -1.34     0.0100    
212     -4.18       1.60      -8.96     -1.14     0.0100    
213     -4.05       1.66      -9.04     -1.14     0.0100    
214     -4.08       1.54      -7.87     -1.33     0.0100    
215     -4.08       1.62      -8.44     -1.47     0.0100    
216     -4.31       1.57      -8.38     -1.32     0.0100    
217     -4.28       1.59      -10.23    -1.58     0.0100    
218     -4.12       1.57      -8.15     -1.49     0.0100    
219     -4.05       1.58      -8.60     -1.33     0.0100    
220     -4.26       1.61      -8.38     -0.99     0.0100    
221     -4.11       1.59      -7.99     -1.34     0.0100    
222     -4.02       1.57      -8.48     -1.48     0.0100    
223     -3.87       1.49      -7.79     -1.27     0.0100    
224     -4.07       1.48      -8.14     -1.50     0.0100    
225     -4.10       1.53      -8.02     -1.45     0.0100    
226     -3.86       1.52      -8.73     -1.14     0.0100    
227     -3.90       1.40      -8.62     -1.32     0.0100    
228     -3.92       1.41      -8.05     -1.27     0.0100    
229     -4.16       1.66      -8.78     -1.27     0.0100    
230     -4.09       1.53      -7.84     -1.34     0.0100    
231     -3.97       1.52      -8.19     -1.27     0.0100    
232     -3.98       1.53      -8.38     -1.48     0.0100    
233     -4.20       1.51      -7.86     -1.45     0.0100    
234     -3.96       1.46      -9.64     -1.55     0.0100    
235     -4.04       1.63      -8.31     -1.48     0.0100    
236     -4.08       1.56      -7.96     -1.28     0.0100    
237     -4.05       1.51      -8.93     -1.34     0.0100    
238     -4.02       1.53      -7.66     -1.45     0.0100    
239     -4.23       1.54      -8.14     -1.35     0.0100    
240     -4.11       1.50      -7.96     -1.38     0.0100    
241     -4.14       1.53      -7.96     -1.39     0.0100    
242     -4.26       1.58      -8.38     -1.71     0.0100    
243     -4.17       1.60      -8.57     -1.48     0.0100    
244     -4.38       1.61      -8.60     -1.33     0.0100    
245     -4.25       1.71      -8.82     -0.97     0.0100    
246     -4.39       1.63      -9.60     -1.62     0.0100    
247     -4.33       1.68      -8.77     -1.45     0.0100    
248     -4.17       1.54      -8.77     -1.43     0.0100    
249     -4.09       1.46      -7.65     -1.27     0.0100    
250     -4.21       1.49      -7.62     -0.98     0.0100    
