episode,reward,reward_ma,reward_rolling_std,epsilon
1,-6.385336648554404,,0.0,0.9999
2,-6.369647106720263,,0.007844770917070143,0.9998000100000001
3,-6.318416036302331,,0.02857573299016074,0.9997000299990001
4,-3.824306558631586,,1.097313904110989,0.9996000599960002
5,-5.62550007380859,,0.9822647688600427,0.9995000999900007
6,-7.419370891803516,,1.1010955454798876,0.9994001499800017
7,-9.065410748207917,,1.482237242642006,0.9993002099650037
8,-5.44096815785189,,1.4245439751069697,0.9992002799440072
9,-9.066291683853626,,1.5988415610178377,0.9991003599160128
10,-7.073157192506178,,1.5230686292692197,0.9990004498800211
11,-7.22058773562463,,1.4611406867906147,0.9989005498350332
12,-6.546459582674705,,1.3996649124956715,0.9988006597800497
13,-7.019612528214195,,1.3475116638200182,0.9987007797140718
14,-4.006908923352076,,1.4746953033204193,0.9986009096361004
15,-5.622809688980882,,1.4424447441094752,0.9985010495451367
16,-5.564100046618271,,1.413637920501947,0.9984011994401822
17,-6.755518624154432,,1.3738300795264826,0.9983013593202382
18,-4.3361917147235705,,1.4187197185116895,0.9982015291843062
19,-2.685827529441749,,1.6010502543844605,0.9981017090313877
20,-6.306376275126909,,1.5610196892694375,0.9980018988604846
21,-8.328726995448704,,1.5935702790024937,0.9979020986705985
22,-3.2202163577255973,,1.6789787799762537,0.9978023084607315
23,-4.790173848823567,,1.663659977518157,0.9977025282298854
24,-7.569952943025389,,1.6569631984065445,0.9976027579770624
25,-7.57995715586156,,1.6489534899673852,0.9975029977012647
26,-5.083232074356012,,1.6302760987399008,0.9974032474014946
27,-6.5900116972557345,,1.6022194248505988,0.9973035070767544
28,-6.6588069828559435,,1.5762765933837573,0.9972037767260468
29,-7.1423844530844836,,1.5592035627473402,0.9971040563483742
30,-4.711742924555271,,1.5559053553505051,0.9970043459427393
31,-7.452560548418967,,1.5479608115085695,0.9969046455081451
32,-1.994560464637513,,1.6891625005459026,0.9968049550435942
33,-6.633124254334788,,1.6663170088769939,0.9967052745480899
34,-5.6193430181881086,,1.6434177073492924,0.9966056040206351
35,-4.781303042830741,,1.6337107898045347,0.9965059434602331
