episode,reward,epsilon
1,-1.1839496674842882,0.99995
2,-1.6393080147554995,0.9999000025
3,-2.9283437232040646,0.999850007499875
4,-3.9785147095193505,0.9998000149995
5,-5.141391893169723,0.99975002499875
6,-4.854693768355037,0.9997000374975
7,-1.6883002249235919,0.9996500524956251
8,-4.140670635947066,0.9996000699930003
9,-1.9200532184091397,0.9995500899895007
10,-3.7466354122690833,0.9995001124850013
11,-3.0858827956720356,0.999450137479377
12,-4.607180371244656,0.9994001649725031
13,-3.816571466623761,0.9993501949642545
14,-2.3784230885489746,0.9993002274545063
15,-4.099464610298909,0.9992502624431336
16,-3.944728947227284,0.9992002999300115
17,-1.5278479907083211,0.999150339915015
18,-3.5074517985944937,0.9991003823980192
19,-2.066152180559456,0.9990504273788994
20,-3.9525027328288003,0.9990004748575304
21,-3.6909308951823383,0.9989505248337875
22,-4.829507182148252,0.9989005773075459
23,-2.564930343871925,0.9988506322786805
24,-1.6786372221456674,0.9988006897470666
25,-1.6009930821161331,0.9987507497125793
26,-4.142934837994675,0.9987008121750937
27,-2.416993705510311,0.9986508771344849
28,-2.2190810205820513,0.9986009445906281
29,-4.044036545596928,0.9985510145433986
30,-2.0736422282176132,0.9985010869926714
31,-4.860761484733379,0.9984511619383217
32,-2.1669486372650537,0.9984012393802248
33,-4.91866202840506,0.9983513193182558
34,-4.709096875499286,0.9983014017522899
35,-1.8169700907855493,0.9982514866822023
36,-5.963835318574371,0.9982015741078683
37,-1.7596940323130545,0.9981516640291629
38,-1.928459535217936,0.9981017564459614
39,-4.013813240151623,0.9980518513581391
40,-3.672406130908106,0.9980019487655712
41,-5.084055803370077,0.9979520486681329
42,-3.943806930942051,0.9979021510656996
43,-4.2168267571557445,0.9978522559581463
44,-4.507695697748503,0.9978023633453484
45,-4.143622483116636,0.9977524732271812
46,-4.656508059595111,0.9977025856035199
47,-4.3439916179338685,0.9976527004742397
48,-3.744276917709258,0.997602817839216
49,-4.822856709324233,0.9975529376983241
50,-5.153797130770567,0.9975030600514392
51,-4.465632117712657,0.9974531848984366
52,-5.098739120091363,0.9974033122391917
53,-3.9705302208266056,0.9973534420735797
54,-3.5819905649719113,0.997303574401476
55,-3.589599412764059,0.9972537092227559
56,-5.162214008518793,0.9972038465372948
57,-3.8037807619272286,0.9971539863449679
58,-4.470693108319043,0.9971041286456507
59,-5.912995857461347,0.9970542734392184
60,-4.252641996930927,0.9970044207255464
61,-3.8061959116445885,0.9969545705045101
62,-2.604692554967543,0.9969047227759849
63,-4.608399579746484,0.996854877539846
64,-4.391938910448784,0.996805034795969
65,-4.943643067993891,0.9967551945442292
66,-4.323642513720397,0.996705356784502
67,-5.210161054462063,0.9966555215166628
68,-5.229417407973188,0.996605688740587
69,-2.2847111481206914,0.9965558584561499
70,-5.411564753313291,0.9965060306632271
71,-4.800249121135536,0.9964562053616939
72,-3.7769796542994944,0.9964063825514258
73,-4.431836454979827,0.9963565622322982
74,-4.720242257939333,0.9963067444041865
75,-5.296387787366303,0.9962569290669664
76,-4.078884566638878,0.9962071162205131
77,-4.29547585784816,0.9961573058647021
78,-5.703427390608043,0.9961074979994089
79,-4.694453905204602,0.9960576926245089
80,-5.632246253054197,0.9960078897398777
81,-3.5757899914620084,0.9959580893453908
82,-4.056186392738489,0.9959082914409235
83,-4.918749124321218,0.9958584960263515
84,-4.5846514629692106,0.9958087031015501
85,-5.259953004583219,0.995758912666395
86,-4.652412545718464,0.9957091247207618
87,-4.203938917862843,0.9956593392645258
88,-4.543132198356373,0.9956095562975625
