episode,reward,epsilon
1,-2.7226522325498634,0.99995
2,-5.8985565640210975,0.9999000025
3,-3.458560045364695,0.999850007499875
4,-5.795294798061782,0.9998000149995
5,-6.175974073323395,0.99975002499875
6,-3.1641864061211846,0.9997000374975
7,-6.059555712517344,0.9996500524956251
8,-4.318205607431285,0.9996000699930003
9,-2.1080047701683537,0.9995500899895007
10,-2.0508993307808097,0.9995001124850013
11,-1.7545764669347161,0.999450137479377
12,-6.0071049964392405,0.9994001649725031
13,-3.416226114957307,0.9993501949642545
14,-4.839330401942906,0.9993002274545063
15,-3.038320921445607,0.9992502624431336
16,-1.7039913359293015,0.9992002999300115
17,-3.832388168016049,0.999150339915015
18,-4.9591804394201215,0.9991003823980192
19,-5.901348072102806,0.9990504273788994
20,-4.112540202290463,0.9990004748575304
21,-5.011514961653408,0.9989505248337875
22,-5.412626959033229,0.9989005773075459
23,-2.5765690594040715,0.9988506322786805
24,-5.061887550330473,0.9988006897470666
25,-5.123538519244209,0.9987507497125793
26,-5.403642936299209,0.9987008121750937
27,-6.213820698177145,0.9986508771344849
28,-7.055142299392404,0.9986009445906281
29,-5.354311189250183,0.9985510145433986
30,-3.3222025791188505,0.9985010869926714
31,-2.0999347797191774,0.9984511619383217
32,-3.0335612236204357,0.9984012393802248
33,-5.107067026117463,0.9983513193182558
34,-4.906624863541109,0.9983014017522899
35,-5.644092603699136,0.9982514866822023
36,-3.565575554597527,0.9982015741078683
37,-5.052366865209828,0.9981516640291629
38,-4.744071183017817,0.9981017564459614
39,-5.352654730856112,0.9980518513581391
40,-7.213309992189341,0.9980019487655712
41,-5.208629728590143,0.9979520486681329
42,-5.244212026815617,0.9979021510656996
43,-5.462490769458139,0.9978522559581463
44,-5.115095585948691,0.9978023633453484
45,-6.053915536579986,0.9977524732271812
46,-5.5377062959035825,0.9977025856035199
47,-2.535953965662202,0.9976527004742397
48,-4.789480840036808,0.997602817839216
49,-5.254639771122777,0.9975529376983241
50,-5.791180184425965,0.9975030600514392
51,-5.496703813131475,0.9974531848984366
52,-6.64087841607534,0.9974033122391917
53,-5.789969741291866,0.9973534420735797
54,-5.677837702214479,0.997303574401476
55,-7.6279358991086035,0.9972537092227559
56,-5.67023474555907,0.9972038465372948
57,-6.278166173213295,0.9971539863449679
58,-5.634372674400467,0.9971041286456507
59,-4.4690349677795105,0.9970542734392184
60,-6.167344304405313,0.9970044207255464
61,-5.345284777658254,0.9969545705045101
62,-6.633427784922949,0.9969047227759849
63,-4.548619919447785,0.996854877539846
64,-7.396424707617932,0.996805034795969
65,-3.5737513438860242,0.9967551945442292
66,-7.872254441761656,0.996705356784502
67,-5.754884785127873,0.9966555215166628
68,-7.51266111619754,0.996605688740587
69,-8.300139785251552,0.9965558584561499
70,-8.302353606399304,0.9965060306632271
71,-7.212433892937018,0.9964562053616939
72,-4.973873436021577,0.9964063825514258
73,-7.235460075259473,0.9963565622322982
74,-6.7524617558020665,0.9963067444041865
75,-6.942955230299555,0.9962569290669664
76,-2.6615282302446635,0.9962071162205131
77,-8.56219194685227,0.9961573058647021
78,-3.8105107994405785,0.9961074979994089
79,-7.620824136744888,0.9960576926245089
80,-3.877441501858847,0.9960078897398777
81,-4.883175261763034,0.9959580893453908
