episode,reward,reward_ma,reward_rolling_std,epsilon
1,-2.7226522325498634,,0.0,0.99995
2,-5.8985565640210975,,1.5879521657356173,0.9999000025
3,-3.458560045364695,,1.3573467436581732,0.999850007499875
4,-5.795294798061782,,1.4029797814571767,0.9998000149995
5,-6.175974073323395,,1.4286396913880486,0.99975002499875
6,-3.1641864061211846,,1.4412308488080154,0.9997000374975
7,-6.059555712517344,,1.436903157027161,0.9996500524956251
8,-4.318205607431285,,1.3517886895525644,0.9996000699930003
9,-2.1080047701683537,,1.5124140971975457,0.9995500899895007
10,-2.0508993307808097,,1.6000179601358726,0.9995001124850013
11,-1.7545764669347161,,1.6767736880918103,0.999450137479377
12,-6.0071049964392405,,1.7026199329928913,0.9994001649725031
13,-3.416226114957307,,1.6467257475039248,0.9993501949642545
14,-4.839330401942906,,1.5990978079759832,0.9993002274545063
15,-3.038320921445607,,1.5685346237841218,0.9992502624431336
16,-1.7039913359293015,,1.6217495456391828,0.9992002999300115
17,-3.832388168016049,,1.573426010211365,0.999150339915015
18,-4.9591804394201215,,1.5481308755955956,0.9991003823980192
19,-5.901348072102806,,1.5678771805473986,0.9990504273788994
20,-4.112540202290463,,1.5282151915024886,0.9990004748575304
21,-5.011514961653408,,1.5049211352546694,0.9989505248337875
22,-5.412626959033229,,1.495114294020341,0.9989005773075459
23,-2.5765690594040715,,1.4979238145947344,0.9988506322786805
24,-5.061887550330473,,1.478908776167956,0.9988006897470666
25,-5.123538519244209,,1.4617691859841104,0.9987507497125793
26,-5.403642936299209,,1.452566121692524,0.9987008121750937
27,-6.213820698177145,,1.4739619440789182,0.9986508771344849
28,-7.055142299392404,,1.5350069621549933,0.9986009445906281
29,-5.354311189250183,,1.5183453848530242,0.9985510145433986
30,-3.3222025791188505,,1.506060514144453,0.9985010869926714
31,-2.0999347797191774,,1.5360640706353443,0.9984511619383217
32,-3.0335612236204357,,1.5283780929062163,0.9984012393802248
33,-5.107067026117463,,1.5116927433516902,0.9983513193182558
34,-4.906624863541109,,1.4927513088601245,0.9983014017522899
35,-5.644092603699136,,1.487630248669278,0.9982514866822023
36,-3.565575554597527,,1.4726396301124982,0.9982015741078683
37,-5.052366865209828,,1.4571999675177312,0.9981516640291629
38,-4.744071183017817,,1.4392230256778231,0.9981017564459614
39,-5.352654730856112,,1.429141691478666,0.9980518513581391
40,-7.213309992189341,,1.4782278449312765,0.9980019487655712
41,-5.208629728590143,,1.4645971534686975,0.9979520486681329
42,-5.244212026815617,,1.45170931813663,0.9979021510656996
43,-5.462490769458139,,1.4420356797629446,0.9978522559581463
44,-5.115095585948691,,1.4282836727418622,0.9978023633453484
45,-6.053915536579986,,1.429929366287585,0.9977524732271812
46,-5.5377062959035825,,1.421322602482706,0.9977025856035199
47,-2.535953965662202,,1.4370572503808172,0.9976527004742397
48,-4.789480840036808,,1.4224292773507294,0.997602817839216
49,-5.254639771122777,,1.4113361233108699,0.9975529376983241
50,-5.791180184425965,-4.591294338776668,1.407627231918093,0.9975030600514392
51,-5.496703813131475,-4.6467753703883,1.3874059027806014,0.9974531848984366
52,-6.64087841607534,-4.661621807429385,1.4045869636228838,0.9974033122391917
53,-5.789969741291866,-4.7082500013479285,1.4025714167347907,0.9973534420735797
54,-5.677837702214479,-4.705900859430982,1.4008460796839433,0.997303574401476
55,-7.6279358991086035,-4.734940095946686,1.445361522971486,0.9972537092227559
56,-5.67023474555907,-4.785061062735444,1.433425268133807,0.9972038465372948
57,-6.278166173213295,-4.789433271949363,1.437633266269014,0.9971539863449679
58,-5.634372674400467,-4.815756613288746,1.4408101303170344,0.9971041286456507
59,-4.4690349677795105,-4.862977217240969,1.3890536214622644,0.9970542734392184
60,-6.167344304405313,-4.94530611671346,1.341105418966111,0.9970044207255464
61,-5.345284777658254,-5.01712028292793,1.2621374786194521,0.9969545705045101
62,-6.633427784922949,-5.029646738697604,1.2749438054291276,0.9969047227759849
63,-4.548619919447785,-5.052294614787414,1.255999201649932,0.996854877539846
64,-7.396424707617932,-5.103436500900914,1.2976557111781395,0.996805034795969
65,-3.5737513438860242,-5.114145109349723,1.2826926198119275,0.9967551945442292
66,-7.872254441761656,-5.23751037146637,1.244846069056798,0.996705356784502
67,-5.754884785127873,-5.275960303808606,1.2304590590079338,0.9966555215166628
68,-7.51266111619754,-5.327029917344155,1.268649286170613,0.996605688740587
69,-8.300139785251552,-5.37500575160713,1.3331767135317194,0.9965558584561499
70,-8.302353606399304,-5.458802019689307,1.3819729588358938,0.9965060306632271
71,-7.212433892937018,-5.502820398314979,1.4019325311827526,0.9964562053616939
72,-4.973873436021577,-5.494045327854746,1.4038414514379804,0.9964063825514258
73,-7.235460075259473,-5.587223148171853,1.3610679136202444,0.9963565622322982
74,-6.7524617558020665,-5.621034632281286,1.3685754343389096,0.9963067444041865
75,-6.942955230299555,-5.657422966502393,1.3790119804802667,0.9962569290669664
76,-2.6615282302446635,-5.602580672381302,1.4411405151558887,0.9962071162205131
77,-8.56219194685227,-5.6495480973548045,1.497462432233929,0.9961573058647021
78,-3.8105107994405785,-5.584655467355768,1.5054268314900332,0.9961074979994089
79,-7.620824136744888,-5.629985726305662,1.5317028432005255,0.9960576926245089
80,-3.877441501858847,-5.641090504760461,1.5168721923247497,0.9960078897398777
81,-4.883175261763034,-5.696755314401339,1.4347458693954274,0.9959580893453908
82,-5.446211659472625,-5.745008323118383,1.3840414531559697,0.9959082914409235
83,-7.117124871656851,-5.78520948002917,1.3940836795272373,0.9958584960263515
84,-6.3686394366508825,-5.8144497714913665,1.390677497696173,0.9958087031015501
85,-8.212197905890093,-5.865811877535185,1.4302969368942664,0.995758912666395
86,-6.256766091690195,-5.9196356882770385,1.3928702330836213,0.9957091247207618
87,-6.732824848363142,-5.953244847940105,1.391811890511612,0.9956593392645258
88,-7.298679212420352,-6.0043370085281556,1.3933742437836316,0.9956095562975625
89,-7.437027414883173,-6.046024462208696,1.4043903231060224,0.9955597758197476
90,-6.976956306966117,-6.041297388504232,1.4008466747755286,0.9955099978309566
91,-6.467682922830006,-6.066478452389029,1.3969633868114064,0.9954602223310651
92,-7.660275170069486,-6.114799715254106,1.4094158640018188,0.9954104493199486
93,-6.708446227898417,-6.139718824422912,1.4086767905103046,0.9953606787974826
94,-5.818239137845112,-6.153781695460841,1.4018710582438738,0.9953109107635427
95,-6.343754981009468,-6.15957848434943,1.4020453605968068,0.9952611452180046
96,-6.317694553427762,-6.175178249499914,1.399376058802296,0.9952113821607437
97,-7.816025442161469,-6.2807796790299,1.3176001724582822,0.9951616215916357
98,-8.058128329878715,-6.346152628826738,1.3230633060767703,0.9951118635105561
99,-6.2859881788434855,-6.366779596981152,1.3138932334560998,0.9950621079173806
100,-2.0267698639339633,-6.291491390571311,1.4459372430646924,0.9950123548119847
101,-6.8671326840590625,-6.3188999679898625,1.4435985566894025,0.9949626041942441
102,-5.107390799246942,-6.288230215653295,1.4526933076412487,0.9949128560640343
103,-5.660020140786303,-6.285631223643184,1.45369831095151,0.9948631104212311
104,-7.121384976598083,-6.314502169130856,1.4556739590951235,0.99481336726571
105,-4.937331544294345,-6.2606900820345714,1.455857393362207,0.9947636265973467
106,-5.532581574350555,-6.2579370186104,1.4571009780866155,0.9947138884160168
107,-7.022977378087126,-6.272833242707877,1.4610335086873454,0.994664152721596
108,-3.73111618739462,-6.23476811296776,1.501407284265286,0.9946144195139599
109,-5.495365599022353,-6.255294725592617,1.4840419610547604,0.9945646887929842
110,-5.171562814879437,-6.2353790958021005,1.4917502141496497,0.9945149605585446
111,-4.249136436747372,-6.213456128983882,1.5125792293465325,0.9944652348105166
112,-1.8099665481100484,-6.116986904247624,1.631832252307442,0.994415511548776
113,-5.310359019361709,-6.132221686245902,1.620636255302698,0.9943657907731986
114,-5.63425520673622,-6.096978296228269,1.6118979502967918,0.9943160724836599
115,-4.493604760122908,-6.115375364553006,1.5880677563986958,0.9942663566800357
116,-6.562178700922071,-6.0891738497362144,1.5695645453830922,0.9942166433622017
117,-2.0498603514549165,-6.015073361062755,1.667971242820332,0.9941669325300336
118,-4.7588604072386005,-5.9599973468835765,1.6630696730919776,0.9941172241834071
119,-6.07987234840634,-5.915591998146672,1.6292915547085476,0.994067518322198
120,-5.926176056509773,-5.8680684471488815,1.5932363614035463,0.9940178149462818
121,-6.6178455265590115,-5.8561766798213215,1.5853572573738173,0.9939681140555345
122,-4.761234225882671,-5.851923895618543,1.5880013685770895,0.9939184156498317
123,-3.540632635178911,-5.778027346816932,1.6077454852314481,0.9938687197290492
124,-7.167429671694192,-5.786326705134774,1.6138138040036771,0.9938190262930627
125,-3.935915429587741,-5.726185909120538,1.6255776590235633,0.993769335341748
126,-4.886784030202263,-5.770691025119691,1.570595873125612,0.9937196468749809
127,-4.051823680101316,-5.680483659784671,1.5368391519587374,0.9936699608926371
128,-4.380572027231393,-5.691884884340487,1.5249931233131369,0.9936202773945926
129,-4.787877905024644,-5.635225959706084,1.5047665041445253,0.9935705963807229
130,-4.866824316788022,-5.655013616004666,1.4879325852824588,0.9935209178509038
131,-7.121030254102777,-5.699770715851461,1.49766804970951,0.9934712418050112
132,-4.368501500733602,-5.678216512676681,1.5088753142679363,0.9934215682429209
133,-5.18361057426654,-5.639546226728874,1.4962262122978696,0.9933718971645088
134,-4.468274432298131,-5.601538926641819,1.5013508376328348,0.9933222285696506
135,-2.9294155916189677,-5.495883280356397,1.4997950787696646,0.9932725624582222
136,-4.865838702516438,-5.4680647325729215,1.4983229548567187,0.9932228988300993
137,-3.181401495588065,-5.3970362655174196,1.5206941987447713,0.9931732376851578
138,-3.0810625328102534,-5.312683931925218,1.5298187142845487,0.9931235790232735
139,-5.3066036229264135,-5.270075456086083,1.499424506633571,0.9930739228443224
140,-5.170586913231703,-5.2339480682113955,1.4794924053741696,0.9930242691481802
141,-3.871027338347189,-5.182014956521739,1.480847647112265,0.9929746179347227
142,-5.760353388948682,-5.1440165208993225,1.440597065794439,0.992924969203826
143,-2.917484277757516,-5.068197281896504,1.4559434945782603,0.9928753229553658
144,-5.897992571936983,-5.069792350578342,1.45680776491431,0.992825679189218
145,-7.467831217248265,-5.092273875303118,1.4847005211176993,0.9927760379052586
146,-6.177490513963287,-5.089469794513828,1.4825142700247722,0.9927263991033634
147,-6.837765754911693,-5.069904600768833,1.452554448318303,0.9926767627834082
148,-5.60317543064872,-5.020805542784233,1.3908995802321684,0.992627128945269
149,-7.323270330908278,-5.041551185825528,1.4171042306563517,0.9925774975888217
150,-7.083432782026527,-5.142684444187379,1.3782466924606813,0.9925278687139423
151,-7.672516749588683,-5.158792125497972,1.402794027329285,0.9924782423205066
152,-3.6499833735979674,-5.129643976984992,1.4186115407744198,0.9924286184083906
153,-7.154927561553031,-5.159542125400327,1.4449824562241411,0.9923789969774701
154,-3.930551544060938,-5.095725456749584,1.4272818716435716,0.9923293780276212
155,-5.525327407041903,-5.107485374004535,1.4283503175175112,0.9922797615587199
156,-3.1835926526673846,-5.060505595570872,1.45202984075535,0.992230147570642
157,-2.435034976312617,-4.9687467475353815,1.4699683608022056,0.9921805360632635
158,-6.021565264249002,-5.01455572907247,1.4663705082566523,0.9921309270364603
159,-7.602512162980495,-5.056698660351632,1.5092359816421577,0.9920813204901086
160,-7.589521450100111,-5.105057833056046,1.5503208019323578,0.992031716424084
