step,station_loss,portion_loss
1,9.011497735977173,7.828744828701019
2,9.291677951812744,7.909106552600861
3,9.24663096666336,7.8305729031562805
4,6.864991933107376,6.19868278503418
5,1.879593575373292,1.93762751261238
6,4.937759076245129,1.8746360619552433
7,5.815400704741478,2.025656885060016
8,5.138384163379669,3.3424436789937317
9,3.7856658697128296,3.039521962404251
10,1.672179981134832,2.098111540079117
11,3.875628901645541,0.9752080184916849
12,5.79566660974524,2.363144692964852
13,3.9656990141957067,0.7811563465220388
14,3.878006213566664,0.8764830550644547
15,3.823659749701619,1.469377914443612
16,5.787997230887413,0.6613498711958528
17,3.82243549823761,0.9519435137044638
18,2.453045718371868,0.17411660205107182
19,2.908528831165313,0.6695103955153172
20,5.190313704311848,1.2202291364119446
21,4.208449272206053,0.2828251185710542
22,139.18191225104965,0.685304416809231
23,4.868233582936227,1.2427683155983686
24,4.667415718198754,0.369977378170006
25,8.038868209696375,2.9011155138723552
26,22.735383987426758,5.4854562119580805
27,18.595088064670563,4.782267929986119
28,5.750670673325658,14.2095882948488
29,14.352773600723594,17.408153261989355
30,10.888601319864392,4.450278338044882
31,8.44342960556969,88.91691425937461
32,9.395324975252151,2.5539413075894117
33,10.307167515158653,8.591639049351215
34,9.407030534523074,4.236175348050892
35,5.372421248932369,3.697119051590562
36,5.998319714075478,8.610100612044334
37,9.941868737339973,8.683104284107685
38,8.65443131630309,6.597998205572367
39,12.512139668688178,4.0811177203431726
40,6.873627924360335,4.4230040255934
41,12.827197626233101,3.2477719206362963
42,7.231311427662149,4.935948830097914
43,14.13670276477933,4.4326157657196745
44,11.22797392506618,1.8907205745053943
45,20.681834816932678,1.839496921398677
46,8.045010022819042,0.5296026207506657
47,10.468955632764846,1.3922468692762777
48,22.28296260163188,1.302909889491275
49,12.983948931097984,1.1528636263683438
50,14.659637331962585,0.9555908811744303
51,11.475214220583439,0.9267787446733564
52,25.815384045243263,0.4665021415167985
53,7.455065192654729,1.4312797900493024
54,8.707777857780457,1.6682671830058098
55,4.232599883340299,1.728096776700113
56,16.599815358407795,2.0296456906944513
57,6.463703950867057,0.7511357758776285
58,6.7413262613117695,0.658388412091881
59,3.417427214793861,0.20176484377589077
60,23.712048158049583,2.5298747569322586
61,51.884187156450935,3.3229645916144364
62,56.54891602881253,1.7467008410021663
63,33.779178351163864,1.607568388339132
64,16.757330514490604,1.6553891660951194
65,31.04635151475668,1.4801643065002281
66,44.0852213203907,1.3702044268138707
67,24.606609344482422,6.655133546097204
68,41.38328737206757,19.747844099998474
69,70.71345797926188,8.837151005864143
70,74.74785810709,5.176556631922722
71,110.09520952310413,6.333581050857902
72,109.24570505693555,8.838115930557251
73,41.111242732498795,7.235127069870941
74,96.81152579933405,4.709184913430363
75,28.605836145579815,4.0197117775678635
76,27.18343348428607,5.450320739648305
77,39.021524874144234,6.391409996896982
78,30.51886048913002,3.3442036621272564
79,57.98829984664917,7.654677018523216
80,52.87165901064873,15.631337497383356
81,34.43692999333143,13.296309271241626
82,26.143540993332863,9.42796414156328
83,102.95427179336548,47.424965032259024
84,75.58669255167479,28.83899829024449
85,109.69825476408005,85.71248466148973
86,47.80260538298171,60.49300003051758
87,51.42607843875885,52.00981643795967
88,56.21240925908205,43.48338930308819
89,33.45222228765488,37.364252196624875
90,37.583705961704254,11.099071820732206
91,52.52645775070414,10.191603577695787
92,41.73156651854515,29.93400122784078
93,29.718523420393467,10.678186684846878
94,20.00556980073452,14.77674549818039
95,20.282579869031906,15.752890802919865
96,16.14621353894472,13.816910088062286
97,21.788737110764487,20.596130429767072
98,28.373556587845087,19.296868681907654
99,176.3975406140089,58.61509913019836
100,60.53883623494767,29.010210665874183
101,35.754268407821655,65.5704659819603
102,37.454923897981644,88.03567218780518
103,31.13693165918812,63.408314883708954
104,134.28413938451558,62.96557494439185
105,389.20948742330074,171.26312588807195
106,327.6303460970521,38.66971528530121
107,166.24705564975739,192.2648205757141
108,54.00501552224159,10.206410929560661
109,37.65420801565051,22.187675297260284
110,19.541194615885615,29.156329035758972
111,23.896477159578353,19.391594413667917
112,25.77421222627163,12.527414098381996
113,33.06283731339499,11.880957014858723
114,40.35374268889427,8.011849408969283
115,33.80257032834925,24.166842088801786
116,30.93514704675181,7.893554178241175
117,34.798656155122444,20.594661417300813
118,62.71838226914406,21.375403030775487
119,43.38985391985625,15.662443429231644
120,57.021388947963715,10.998773609288037
121,62.03003019094467,21.84393867990002
122,26.10227414034307,5.467158617451787
123,37.75365083664656,2.220413353526965
124,65.66775079444051,11.286644342933869
125,76.26569846388884,51.55828057229519
126,45.631569009274244,8.143362183123827
127,69.35115224123001,20.692742854356766
128,72.45494830608368,18.71806977041706
129,129.22084633260965,26.865532172785606
130,40.31905376911163,29.742742031812668
131,195.88079416006804,21.244975437177345
132,123.22661355137825,28.34433904790785
133,116.85591268539429,49.98437571525574
134,167.4707169532776,19.047789440024644
135,165.5863437652588,28.616286154836416
136,24.979125201702118,33.8064900636673
137,46.802455484867096,23.85833242535591
138,135.97414469718933,74.40825819969177
139,72.47685445845127,30.49836826324463
140,124.07487618923187,19.978688031435013
141,153.01022505760193,7.87165629863739
142,80.46068520843983,11.309528658166528
143,475.12624311447144,22.381278187036514
144,439.47069573402405,17.800017908215523
145,1310.4480463564396,83.85327020287514
146,646.5685729980469,33.38285371474922
147,109.76307210804953,45.652533411979675
148,102.65678715705872,50.37028121948242
149,99.15957625210285,50.1277574300766
150,315.7197940349579,51.93158394098282
151,98.679330219049,41.0594379901886
152,97.31841477751732,23.798554837703705
153,299.8006763458252,26.87002468854189
154,401.25342109799385,39.18962782621384
155,274.9346389770508,37.26833214610815
156,284.498153924942,91.69823431968689
157,259.6326955333352,85.36298733949661
158,627.9485915917903,59.4862984418869
159,909.9445653632283,104.93849511782173
160,695.6129288673401,36.61998775601387
161,1183.6124534606934,81.25466166809201
162,1259.6953654885292,56.69169121980667
163,1257.0731620788574,136.8782045841217
164,751.6813507080078,54.60185420513153
165,465.80425453186035,68.46040463447571
166,842.7248611450195,87.54893624782562
167,1414.5556855648756,169.12719678878784
168,2066.203992843628,41.93176559358835
169,2804.121478199959,79.3685417175293
170,446.3392667770386,32.12936592102051
171,169.31096029281616,60.0866973400116
172,55.922833549790084,16.799389496445656
173,175.43451859802008,16.450452488381416
174,227.97916772216558,28.414529342204332
175,204.87523531913757,22.330202096607536
176,177.6021728515625,9.905457532964647
177,106.7185246553272,7.218114281073213
178,267.7896364890039,70.4019523859024
179,131.3888599872589,13.643321840187582
180,175.2786222975701,90.50853216648102
181,324.6349048614502,46.250441174954176
182,293.27389097213745,51.81548738479614
183,245.68670082092285,69.59831242379732
184,205.75867991521955,47.63793052418623
185,193.43032351136208,35.227829074836336
186,180.9136279001832,28.7446511387825
187,226.80348874535412,63.314521100372076
188,228.9048925191164,40.36687135696411
189,120.10578644415364,77.51777696609497
190,228.83689725399017,49.876858551986516
191,49.23537188617047,51.6137390807271
192,209.76977360248566,169.0597580075264
193,400.63761138916016,36.52338171005249
194,121.29782294481993,89.27175024151802
195,27.431510668247938,9.092432319186628
196,66.46120429039001,19.874230419285595
197,92.94489288330078,24.017039008438587
198,64.33024279028177,12.50181508809328
199,91.01616292481776,26.68506223335862
200,89.88343554735184,21.422350759850815
201,45.95044815540314,14.313026079908013
202,48.38126699253917,28.301129143685102
203,77.42671605944633,17.735416444484144
204,33.675518192350864,9.923802103148773
205,93.30849027633667,16.522422295063734
206,62.56646466255188,8.464979490963742
207,87.64121699333191,3.970666349865496
208,61.16867554187775,39.706539614126086
209,91.02911357581615,45.619897186756134
210,74.89667692780495,18.618421913008206
211,86.83243608474731,25.816766537725925
212,25.315231815679,3.8621092438697815
213,43.27850993350148,17.455374404788017
214,27.361003398895264,16.782428419217467
215,38.14853511750698,14.803630073089153
216,27.699156433343887,5.211150495160837
217,44.4165843129158,13.570608615875244
218,19.840941783040762,5.501848965883255
219,77.23038206808269,9.160467843525112
220,42.37327731773257,12.785732062533498
221,38.78950107097626,8.536752320826054
222,57.5447653234005,27.336378440260887
223,36.48894906044006,4.149196803569794
224,17.777433916926384,2.774145825067535
225,52.86364249885082,18.595284821698442
226,38.26373118162155,4.551895145850722
227,49.00801941752434,16.371822444311874
228,20.765650219400413,6.70987182335557
229,82.05178292421624,37.16486036777496
230,52.9783930182457,9.763819381594658
231,55.055601209402084,4.969154670834541
232,35.28678262233734,22.127870118245482
233,43.71113041136414,13.314251124858856
234,36.34545761346817,11.431076928973198
235,34.944779738783836,7.0247942574787885
236,115.59463949711062,18.178362533450127
237,41.17677816748619,26.646161940676393
238,27.015415613539517,32.11347798258066
239,36.666874003414705,13.725583892315626
240,42.000321976840496,17.103153261821717
241,18.203917029342847,28.2595153786242
242,45.512826511403546,27.86924183368683
243,31.23486091196537,22.80206650495529
244,45.722393453121185,15.789443626999855
245,105.24602270126343,8.328431412577629
246,47.49483871459961,17.8296233182773
247,21.71471593156457,2.163919299840927
248,72.4591466486454,3.5078536782821175
249,66.32589253073093,5.609871014021337
250,60.47929793596268,2.999604242901114
251,30.52648812532425,2.0835566323949024
252,70.13746038079262,25.439108338207006
253,52.25736900023185,23.83811530470848
254,68.19962267577648,39.01821715384722
255,28.473865166306496,4.50809577293694
256,63.44164723157883,37.29678803682327
257,75.29831755161285,3.923760964455141
258,127.36700767278671,7.316311292706814
259,144.22875367535744,23.711415386293083
260,58.600403886288404,15.618673400513217
261,120.77423351816833,19.595991210546345
262,48.738167675212026,13.301478073000908
263,90.27731776237488,22.556380392517895
264,186.45780621562153,66.54682888183743
265,143.68306666612625,37.45673926733434
266,47.92295753955841,16.577428951859474
267,184.14612925052643,52.324523634277284
268,106.0855616144836,41.30832384619862
269,76.98657512664795,17.300358530366793
270,70.75585648417473,17.616760060191154
271,173.36044174432755,20.88880705833435
272,161.67871549725533,23.063213258981705
273,234.36465902999043,22.62888687918894
274,85.57658401504159,19.30391162633896
275,111.1007777005434,5.9596710335463285
276,819.8228788524866,19.99612612935016
277,199.0002747499384,32.91027493926231
278,96.30770161747932,8.238787047099322
279,46.024137914180756,2.2625345354899764
280,68.93908006708818,21.944143158383667
281,46.172583224251866,12.859810083638877
282,167.46817770856433,15.55269080400467
283,65.0287118172273,15.14256150543224
284,47.41503567993641,19.797893900424242
285,72.81565698981285,85.66424253350124
286,36.53257352486253,14.190120349172503
287,221.3819983676076,48.09812497720122
288,100.05366807430983,89.64819484949112
289,46.93084328621626,64.5070858001709
290,40.76628601551056,49.32889860868454
291,158.88785625156015,191.1372340656817
292,86.69824942201376,28.1015023291111
293,102.71438987003057,78.93712115287781
294,73.22595518827438,31.751379877328873
295,101.31286853551865,62.37276342511177
296,162.7535381913185,27.82935081986625
297,40.53713094070554,19.344886153936386
298,259.682875148952,56.782531331060454
299,51.55215936899185,48.111502170562744
300,12.348784799723944,34.60821449756622
301,24.222962141036987,34.59526292979717
302,34.429388746619225,11.354984253644943
303,597.8832448720932,116.63471575081348
304,188.0617415010929,62.81003177165985
305,437.8202879279852,87.412952080369
306,427.93077325820923,153.21910786814988
307,301.2310335934162,50.29376682639122
308,70.53393059992231,27.648446530103683
309,440.0272683389485,53.518195271492004
310,160.83977061510086,37.3191889449954
311,124.56474494934082,26.152064932510257
312,1274.166630089283,93.56168860197067
313,580.1340290838853,52.700699215827626
314,98.31757658720016,67.84807823970914
315,1248.0693044662476,59.23816528957104
316,355.4208288192749,76.58993059396744
317,182.6245240494609,44.70019847806543
318,295.5623760819435,84.22914096718887
319,935.5307077951729,104.94268153607845
320,912.7288022041321,13.544725626707077
321,424.6755253346637,64.38063118606806
322,72.80143152596429,26.924706127494574
323,26.843101738020778,41.07516024168581
324,210.9058912396431,29.663068905472755
325,160.4713457673788,24.273215547553264
326,116.38409462571144,33.19073086977005
327,294.04165029525757,72.30963772535324
328,157.15074616670609,47.575305031612515
329,270.14930486679077,36.36108946800232
330,907.5319413430989,21.43870985371177
