episode,reward,epsilon
1,-2.100785568731329,0.99
2,-8.633422995642265,0.9801
3,-3.2615088523915943,0.9702989999999999
4,-5.934070077784123,0.96059601
5,-6.004846189613534,0.9509900498999999
6,-4.427443747622927,0.9414801494009999
7,-3.8893544438599044,0.9320653479069899
8,-4.340492491396425,0.92274469442792
9,-3.665625573642315,0.9135172474836407
10,-2.368315409168477,0.9043820750088043
11,-5.557124803581182,0.8953382542587163
12,-7.127207371377387,0.8863848717161291
13,-2.166149229982495,0.8775210229989678
14,-3.7545867512254807,0.8687458127689781
15,-3.6774916009315204,0.8600583546412883
16,-4.352123893405638,0.8514577710948754
17,-5.631609424314992,0.8429431933839266
18,-7.247037679680573,0.8345137614500874
19,-8.789795345907264,0.8261686238355865
20,-4.43989134761776,0.8179069375972307
21,-6.64801697929918,0.8097278682212583
22,-7.2927249966611445,0.8016305895390458
23,-7.104953978903274,0.7936142836436553
24,-2.1772480991606895,0.7856781408072188
25,-7.3860659318509185,0.7778213593991465
26,-3.3642985305713684,0.7700431458051551
27,-6.651555467311841,0.7623427143471035
28,-5.785744473314579,0.7547192872036325
29,-5.572430816897697,0.7471720943315961
30,-2.842027291511581,0.7397003733882802
31,-6.050363417007118,0.7323033696543974
32,-5.842690867385045,0.7249803359578534
33,-7.231786263097348,0.7177305325982748
34,-5.44391561406378,0.7105532272722921
35,-3.6716874789801475,0.7034476949995692
36,-2.8527212592883275,0.6964132180495735
37,-8.20834622225129,0.6894490858690777
38,-6.20731006306148,0.682554595010387
39,-5.8744185231059625,0.6757290490602831
40,-7.608211881850517,0.6689717585696803
41,-5.281435129947091,0.6622820409839835
42,-5.65400470082194,0.6556592205741436
43,-5.646066293285653,0.6491026283684022
44,-4.759766799670732,0.6426116020847181
45,-6.866695825909149,0.6361854860638709
46,-4.0495660895168175,0.6298236312032323
47,-7.411058110637842,0.6235253948912
48,-3.293579208217519,0.617290140942288
49,-8.985308885499611,0.6111172395328651
50,-6.615822201025203,0.6050060671375365
51,-6.402904770166474,0.5989560064661611
52,-3.7002667352148295,0.5929664464014994
53,-3.416686390133919,0.5870367819374844
54,-5.323490406648616,0.5811664141181095
55,-6.1841614352575345,0.5753547499769285
56,-9.018333316971866,0.5696012024771592
57,-5.622544543721119,0.5639051904523876
58,-7.826023439429172,0.5582661385478638
59,-7.120008831463442,0.5526834771623851
60,-6.1181761357596764,0.5471566423907612
61,-6.657921338466407,0.5416850759668536
62,-4.803408164944821,0.536268225207185
63,-7.749480968521436,0.5309055429551132
64,-5.026213926235689,0.525596487525562
65,-8.40064930064084,0.5203405226503064
66,-3.910422541289492,0.5151371174238033
67,-10.686802362978995,0.5099857462495653
68,-5.851223336041699,0.5048858887870696
69,-7.6878985437715786,0.4998370298991989
70,-7.17759757538845,0.49483865960020695
71,-8.789815185149902,0.4898902730042049
72,-5.585351657900281,0.48499137027416284
73,-5.670764454462134,0.4801414565714212
74,-6.066698569385817,0.475340042005707
75,-8.577835635124046,0.47058664158564995
76,-7.177159095124226,0.4658807751697934
77,-6.581408531615493,0.4612219674180955
78,-6.955396283336064,0.45660974774391455
79,-9.951663250403598,0.4520436502664754
80,-8.38386487803443,0.44752321376381066
81,-7.610701642726137,0.44304798162617254
82,-6.265799903334845,0.4386175018099108
83,-6.913461227333691,0.4342313267918117
84,-2.46094255624665,0.4298890135238936
85,-3.716674699290925,0.42559012338865465
86,-9.90144729826627,0.4213342221547681
87,-6.775628159170332,0.41712087993322045
88,-7.415545268532294,0.41294967113388825
89,-5.844498110150929,0.40882017442254937
90,-3.0337808744398296,0.4047319726783239
91,-7.276636070433847,0.40068465295154065
92,-6.079377392499406,0.39667780642202527
93,-5.158880190049835,0.392711028357805
94,-2.985589042185329,0.38878391807422696
95,-5.01995050689804,0.3848960788934847
96,-5.174314858404437,0.38104711810454983
97,-6.2111541927086575,0.37723664692350434
98,-2.8277338045212166,0.37346428045426927
99,-7.738262462243678,0.36972963764972655
100,-7.7833204049529705,0.36603234127322926
101,-7.589249649359843,0.36237201786049694
102,-5.549798343054093,0.358748297681892
103,-6.497969240711981,0.35516081470507305
104,-2.715625607839792,0.3516092065580223
105,-5.669243700805495,0.34809311449244207
106,-6.928380699352964,0.34461218334751764
107,-7.32254990037856,0.34116606151404244
108,-7.7529716387182095,0.337754400898902
109,-5.416091771998655,0.334376856889913
110,-9.118609313436881,0.33103308832101386
111,-9.227590131360222,0.3277227574378037
112,-6.395400016582979,0.3244455298634257
113,-2.793023703622059,0.3212010745647914
114,-4.623160034520238,0.3179890638191435
115,-4.887982458898794,0.31480917318095203
116,-6.269669398599998,0.3116610814491425
117,-3.5022335344814444,0.30854447063465107
118,-6.3296907631704284,0.30545902592830454
119,-9.406873894645047,0.3024044356690215
120,-5.440226971690687,0.29938039131233124
121,-2.573405073945307,0.2963865873992079
122,-3.9361714503900123,0.29342272152521587
123,-3.295348703348608,0.2904884943099637
124,-7.337217164167165,0.28758360936686406
125,-6.895868026525614,0.2847077732731954
126,-3.884152934451987,0.28186069554046345
127,-4.390008431073845,0.2790420885850588
128,-3.0366190964323625,0.2762516676992082
129,-5.092821351102041,0.27348915102221616
130,-4.777011062657988,0.270754259511994
131,-5.797084206597461,0.26804671691687404
132,-3.5300039486872783,0.2653662497477053
133,-3.971554080970842,0.2627125872502282
134,-4.743827360586916,0.2600854613777259
135,-5.827876640975762,0.2574846067639487
