episode,reward,reward_ma,reward_rolling_std,epsilon
1,-2.100785568731329,,0.0,0.99
2,-8.633422995642265,,3.266318713455468,0.9801
3,-3.2615088523915943,,2.845661256001361,0.9702989999999999
4,-5.934070077784123,,2.5249164795732626,0.96059601
5,-6.004846189613534,,2.295084016079997,0.9509900498999999
6,-4.427443747622927,,2.1141480506372003,0.9414801494009999
7,-3.8893544438599044,,1.9997523002789468,0.9320653479069899
8,-4.340492491396425,,1.8795022935920396,0.92274469442792
9,-3.665625573642315,,1.809019084953274,0.9135172474836407
10,-2.368315409168477,,1.8527345241022641,0.9043820750088043
11,-5.557124803581182,,1.7943181998094482,0.8953382542587163
12,-7.127207371377387,,1.858468544253927,0.8863848717161291
13,-2.166149229982495,,1.9161964233704027,0.8775210229989678
14,-3.7545867512254807,,1.8585453660314974,0.8687458127689781
15,-3.6774916009315204,,1.8076812207043416,0.8600583546412883
16,-4.352123893405638,,1.7504766273344974,0.8514577710948754
17,-5.631609424314992,,1.7206763807659686,0.8429431933839266
18,-7.247037679680573,,1.7848148018367302,0.8345137614500874
19,-8.789795345907264,,1.9652940947758877,0.8261686238355865
20,-4.43989134761776,,1.9180531846121207,0.8179069375972307
21,-6.64801697929918,,1.9098072214541808,0.8097278682212583
22,-7.2927249966611445,,1.9284860674906605,0.8016305895390458
23,-7.104953978903274,,1.9316713895730793,0.7936142836436553
24,-2.1772480991606895,,1.9820172022672824,0.7856781408072188
25,-7.3860659318509185,,1.9963426910410327,0.7778213593991465
26,-3.3642985305713684,,1.9864497614035854,0.7700431458051551
27,-6.651555467311841,,1.9725948965604543,0.7623427143471035
28,-5.785744473314579,,1.9410941668392636,0.7547192872036325
29,-5.572430816897697,,1.909002869764609,0.7471720943315961
30,-2.842027291511581,,1.922099048600051,0.7397003733882802
31,-6.050363417007118,,1.8987102468419759,0.7323033696543974
32,-5.842690867385045,,1.8732140948829508,0.7249803359578534
33,-7.231786263097348,,1.8795449040934378,0.7177305325982748
34,-5.44391561406378,,1.8521893943783974,0.7105532272722921
35,-3.6716874789801475,,1.84318309073996,0.7034476949995692
36,-2.8527212592883275,,1.8563763224864072,0.6964132180495735
37,-8.20834622225129,,1.8996025192309898,0.6894490858690777
38,-6.20731006306148,,1.881702958835655,0.682554595010387
39,-5.8744185231059625,,1.8604538974823024,0.6757290490602831
40,-7.608211881850517,,1.8745103509591399,0.6689717585696803
41,-5.281435129947091,,1.8515093736908381,0.6622820409839835
42,-5.65400470082194,,1.8302247389563961,0.6556592205741436
43,-5.646066293285653,,1.8096200644483245,0.6491026283684022
44,-4.759766799670732,,1.790728175131653,0.6426116020847181
45,-6.866695825909149,,1.7860087678201177,0.6361854860638709
46,-4.0495660895168175,,1.7761755350804778,0.6298236312032323
47,-7.411058110637842,,1.7835814977990936,0.6235253948912
48,-3.293579208217519,,1.7888806633295098,0.617290140942288
49,-8.985308885499611,,1.8458272784134737,0.6111172395328651
50,-6.615822201025203,-5.3949740839596405,1.8355801623880321,0.6050060671375365
51,-6.402904770166474,-5.4810164679883435,1.779111060780028,0.5989560064661611
52,-3.7002667352148295,-5.382353342779795,1.7378635758359966,0.5929664464014994
53,-3.416686390133919,-5.385456893534641,1.7342080268861841,0.5870367819374844
54,-5.323490406648616,-5.373245300111932,1.7324507571339054,0.5811664141181095
55,-6.1841614352575345,-5.376831605024812,1.7339394655533162,0.5753547499769285
56,-9.018333316971866,-5.46864939641179,1.8014714851128677,0.5696012024771592
57,-5.622544543721119,-5.503313198409014,1.78736905978873,0.5639051904523876
58,-7.826023439429172,-5.573023817369669,1.8085035810956593,0.5582661385478638
59,-7.120008831463442,-5.642111482526092,1.8002810860618927,0.5526834771623851
60,-6.1181761357596764,-5.717108697057916,1.739415230221694,0.5471566423907612
61,-6.657921338466407,-5.73912462775562,1.744210799623699,0.5416850759668536
62,-4.803408164944821,-5.692648643626969,1.7375520505400435,0.536268225207185
63,-7.749480968521436,-5.804315278397748,1.6859729870258298,0.5309055429551132
64,-5.026213926235689,-5.829747821897953,1.6643134297044417,0.525596487525562
65,-8.40064930064084,-5.924210975892139,1.673488110590065,0.5203405226503064
66,-3.910422541289492,-5.915376948849816,1.682902890110089,0.5151371174238033
67,-10.686802362978995,-6.016480807623095,1.809878359662435,0.5099857462495653
68,-5.851223336041699,-5.988564520750318,1.8014275322733733,0.5048858887870696
69,-7.6878985437715786,-5.966526584707603,1.7735479477948364,0.4998370298991989
70,-7.17759757538845,-6.021280709263017,1.7678223510631186,0.49483865960020695
71,-8.789815185149902,-6.064116673380033,1.8079824780501625,0.4898902730042049
72,-5.585351657900281,-6.029969206604815,1.8005636178734359,0.48499137027416284
73,-5.670764454462134,-6.0012854161159925,1.7946239990701216,0.4801414565714212
74,-6.066698569385817,-6.079074425520496,1.7094573752034243,0.475340042005707
75,-8.577835635124046,-6.102909819585957,1.7356232331145824,0.47058664158564995
76,-7.177159095124226,-6.179167030877014,1.6969541064291498,0.4658807751697934
77,-6.581408531615493,-6.177764092163088,1.6965919423628357,0.4612219674180955
78,-6.955396283336064,-6.201157128363517,1.6990872942881867,0.45660974774391455
