epoch,episode_count,mean_reward,std_reward,min_reward,max_reward,epsilon,time
1,272,-0.5436726879402012,0.15689399182846914,-1.0410834537807274,-0.24548916820355082,0.9731652651480611,79.50438952445984
2,271,-0.5471041495264286,0.17627868831057833,-1.064374653071933,-0.20498324243727464,0.9471453478254782,80.32964539527893
3,275,-0.5302704835165817,0.16952612540395115,-0.9776173044678318,-0.18710216724893655,0.9214524625152158,80.02682876586914
4,273,-0.5487014575677371,0.17102694481692135,-1.0721084448749272,-0.19411910325891804,0.8966358574519534,84.76585268974304
5,269,-0.5436051979263288,0.18964682174724784,-1.0298992512589233,-0.20547400669313612,0.8728366967832959,84.5068690776825
6,273,-0.52595674982306,0.1736984595521161,-1.0372119131475241,-0.14748853140222268,0.849329414020528,80.37103629112244
7,271,-0.5459831777957713,0.19028769155167002,-1.085490881652376,-0.1652682305088361,0.826620546447979,84.0065369606018
8,266,-0.5547896562249206,0.19287833526070508,-1.1175386819824957,-0.20077647079137478,0.8049212352799624,84.94172835350037
9,266,-0.5487104576293845,0.19623427579358838,-0.9985241290818319,-0.21223099351310604,0.7837915447283094,87.75536799430847
10,278,-0.4979752732562023,0.17299775170387166,-1.0271104223616452,-0.16062532732665358,0.7623011656210174,81.1593906879425
11,273,-0.5110735612713422,0.16987667235781134,-1.023756485147795,-0.2040030248771536,0.7417708314626564,80.91480231285095
12,278,-0.49625832165071476,0.17863324538996003,-1.0060846430006487,-0.20753425110282114,0.7214325967801316,82.25433373451233
13,275,-0.504908840789303,0.18507945660270794,-1.0769946475229373,-0.18133778004092482,0.7018625434501828,81.36530065536499
14,272,-0.485444418023111,0.16628242071232485,-1.0243656266907297,-0.1907238045312603,0.6830282481941903,79.78693699836731
15,269,-0.5118965018881731,0.17983016186028056,-1.0349015565348196,-0.19977806630186684,0.6648988159560018,82.6469566822052
16,269,-0.49801999434021527,0.18032712182732655,-1.0019495159715586,-0.18025561418423203,0.6472505882860694,78.97280621528625
17,270,-0.489879277847366,0.17594172189004226,-0.940181165326046,-0.18629784518296694,0.6300077856236971,81.29043650627136
18,275,-0.4648914340546967,0.18625156635861648,-1.0330078657015787,-0.20460520370653038,0.612917781626143,77.10905456542969
19,277,-0.46235070146525664,0.1604946858749691,-1.0018068233693702,-0.20641773930922774,0.5961721199634963,76.17680716514587
20,273,-0.4685408127974884,0.18748758204998542,-1.013725336412925,-0.16203965113926583,0.5801159817982374,81.22951889038086
21,274,-0.46895465184250035,0.1704232854676841,-1.059690120323532,-0.21364056708292878,0.5644358191441483,75.42915678024292
22,274,-0.5014975847691078,0.17551322434459804,-0.9820805414262764,-0.18025561418423203,0.5491794812226527,84.08926177024841
23,275,-0.43804290806059176,0.16774316325265448,-0.9419446560328737,-0.17592355031378643,0.5342820787720175,75.88601684570312
24,271,-0.4447102743925336,0.16729808668247947,-0.9915142581212578,-0.1979934936493947,0.5199967605280804,75.27339291572571
25,270,-0.45513851204030886,0.17719208551715337,-0.9405570492609073,-0.1976833010759868,0.5061440090758169,76.83787322044373
26,277,-0.4581395251884828,0.1725998274832477,-1.0614903765906734,-0.16273826843262973,0.49231553716222354,79.70279455184937
27,268,-0.4753325688680559,0.18281268487668878,-0.9968465712985731,-0.18892713208713974,0.4792960699311111,80.45026445388794
28,268,-0.46615471237387923,0.19243398556122723,-1.0126583824945845,-0.1663377748840185,0.466620907346484,81.54499888420105
29,271,-0.44253040480704836,0.171814161913733,-0.9289720643466681,-0.1782425446785637,0.45414467348881865,78.01414704322815
30,269,-0.4453340346568611,0.18942346357440498,-0.9669427285466016,-0.19315019860770094,0.4420904354596926,79.4104835987091
31,269,-0.4709953223731591,0.17961196789310677,-1.0473655240753361,-0.18892713208713974,0.430356149778233,82.26280522346497
32,271,-0.4533222528794164,0.18128273277856283,-1.125248187477262,-0.17929801291378575,0.4188495415611897,78.63333749771118
33,269,-0.4558099902313906,0.1838393032642182,-0.9051415745245447,-0.18019706779527483,0.407732132578756,81.1538872718811
34,266,-0.46810616972359487,0.1844999292739026,-1.0684664576551897,-0.14125567919938864,0.3970289067080181,80.40014839172363
35,272,-0.420749888223938,0.16992358254409268,-0.9588158432287278,-0.17483174832401033,0.3863747412679532,79.7353847026825
36,272,-0.44546947370515905,0.16824533652651782,-1.0189087949455624,-0.22078677718219714,0.37600647753254074,77.60105204582214
